sample_index,timestamp_seconds,raw_voltage,filtered_voltage,lead_off
0,5.288,0.0000,0.0000,1
1,5.726,0.0000,0.0000,1
2,5.907,0.0000,0.0000,1
3,5.955,0.0000,0.0000,1
4,6.451,0.0000,0.0000,1
5,6.695,0.0000,0.0000,1
6,7.071,0.0000,0.0000,1
7,7.096,0.0000,0.0000,1
8,7.174,0.0000,0.0000,1
9,7.220,3.2320,0.2560,0
10,7.248,0.0000,0.0000,1
11,7.316,0.0000,0.0000,1
12,7.341,0.0000,0.0000,1
13,7.366,0.0000,0.0000,1
14,7.392,0.0000,0.0000,1
15,7.423,0.0000,0.0000,1
16,7.449,0.0000,0.0000,1
17,7.474,0.0000,0.0000,1
18,7.501,0.0000,0.0000,1
19,7.526,0.0000,0.0000,1
20,7.552,0.0000,0.0000,1
21,7.578,0.0000,0.0000,1
22,7.603,3.2320,0.4968,0
23,7.632,0.0000,0.0000,1
24,7.657,0.0000,0.0000,1
25,7.687,3.2320,0.7361,0
26,7.714,0.0000,0.0000,1
27,7.740,0.0000,0.0000,1
28,7.766,0.0000,0.0000,1
29,7.792,0.0000,0.0000,1
30,7.818,0.0000,0.0000,1
31,7.845,0.0000,0.0000,1
32,7.870,0.0000,0.0000,1
33,7.897,0.0000,0.0000,1
34,7.922,0.0000,0.0000,1
35,7.952,0.0000,0.0000,1
36,7.977,0.0000,0.0000,1
37,8.003,3.2320,0.9344,0
38,8.031,0.0000,0.0000,1
39,8.058,0.0000,0.0000,1
40,8.084,0.0000,0.0000,1
41,8.111,0.0000,0.0000,1
42,8.137,3.2320,1.1071,0
43,8.165,0.0000,0.0000,1
44,8.192,0.0000,0.0000,1
45,8.221,0.0000,0.0000,1
46,8.247,0.0000,0.0000,1
47,8.273,0.0000,0.0000,1
48,8.300,0.0000,0.0000,1
49,8.327,0.0000,0.0000,1
50,8.354,0.0000,0.0000,1
51,8.380,0.0000,0.0000,1
52,8.406,0.0000,0.0000,1
53,8.433,0.0000,0.0000,1
54,8.459,0.0000,0.0000,1
55,8.489,0.0000,0.0000,1
56,8.516,0.0000,0.0000,1
57,8.544,0.0000,0.0000,1
58,8.570,0.0000,0.0000,1
59,8.597,0.0000,0.0000,1
60,8.623,0.0000,0.0000,1
61,8.649,0.0000,0.0000,1
62,8.676,0.0000,0.0000,1
63,8.702,0.0000,0.0000,1
64,8.729,0.0000,0.0000,1
65,8.757,0.0000,0.0000,1
66,8.784,0.0000,0.0000,1
67,8.812,0.0000,0.0000,1
68,8.837,0.0000,0.0000,1
69,8.864,0.0000,0.0000,1
70,8.889,0.0000,0.0000,1
71,8.915,0.0000,0.0000,1
72,8.943,0.0000,0.0000,1
73,8.968,0.0000,0.0000,1
74,8.995,0.0000,0.0000,1
75,9.025,0.0000,0.0000,1
76,9.052,0.0000,0.0000,1
