sample_index,timestamp_seconds,raw_voltage,filtered_voltage,lead_off
252,12.080,1.6440,0.0103,0
253,12.108,1.6460,0.0103,0
254,12.136,1.6460,0.0100,0
255,12.167,1.6480,0.0101,0
256,12.194,1.6440,0.0097,0
257,12.222,1.6480,0.0099,0
258,12.252,1.6480,0.0098,0
259,12.280,1.6460,0.0097,0
260,12.308,1.6480,0.0099,0
261,12.337,1.6480,0.0097,0
262,12.365,1.6460,0.0094,0
263,12.393,1.6460,0.0092,0
264,12.419,1.6480,0.0091,0
265,12.450,1.6480,0.0091,0
266,12.478,1.6440,0.0085,0
267,12.506,1.6480,0.0085,0
268,12.534,1.6480,0.0084,0
269,12.561,1.6440,0.0079,0
270,12.588,1.6480,0.0081,0
271,12.616,1.6480,0.0079,0
272,12.644,1.6480,0.0081,0
273,12.672,1.6480,0.0083,0
274,12.700,1.6480,0.0080,0
275,12.731,1.6480,0.0079,0
276,12.760,1.6460,0.0077,0
277,12.787,1.6480,0.0075,0
278,12.815,1.6460,0.0069,0
279,12.843,1.6460,0.0068,0
280,12.871,1.6500,0.0073,0
281,12.899,1.6480,0.0070,0
282,12.926,1.6460,0.0067,0
283,12.953,1.6500,0.0072,0
284,12.981,1.6440,0.0061,0
285,13.011,1.6440,0.0055,0
286,13.040,1.6520,0.0065,0
287,13.068,1.6480,0.0063,0
288,13.096,1.6460,0.0060,0
289,13.124,1.6460,0.0057,0
290,13.152,1.6500,0.0059,0
291,13.180,1.6440,0.0052,0
292,13.208,1.6480,0.0054,0
293,13.237,1.6480,0.0053,0
294,13.265,1.6460,0.0049,0
295,13.296,1.6440,0.0044,0
296,13.324,1.6480,0.0045,0
297,13.351,1.6500,0.0049,0
298,13.380,1.6440,0.0044,0
299,13.407,1.6460,0.0042,0
300,13.436,1.8220,0.0382,0
301,13.465,1.7320,0.0485,0
302,13.492,1.8840,0.0884,0
303,13.519,0.1420,-0.2255,0
304,13.547,1.5480,-0.2028,0
305,13.577,2.2280,-0.0680,0
306,13.606,2.0800,0.0568,0
307,13.635,2.1000,0.1578,0
308,13.664,2.0960,0.1899,0
309,13.692,2.4240,0.3063,0
310,13.719,2.5420,0.4463,0
311,13.748,2.1840,0.4504,0
312,13.776,1.9340,0.3984,0
313,13.804,1.7320,0.3412,0
314,13.833,1.5960,0.2517,0
315,13.864,1.5140,0.1473,0
316,13.892,1.6320,0.1099,0
317,13.920,1.7440,0.1039,0
318,13.949,1.4960,0.0322,0
319,13.978,1.6460,0.0148,0
320,14.007,1.8540,0.0487,0
321,14.036,1.7800,0.0521,0
322,14.065,1.6240,0.0263,0
323,14.093,1.6440,0.0138,0
324,14.122,1.7440,0.0163,0
325,14.153,1.6200,-0.0044,0
326,14.182,1.4780,-0.0417,0
327,14.210,1.8740,-0.0020,0
328,14.239,1.6960,-0.0069,0
329,14.269,1.7760,0.0201,0
330,14.298,1.5800,-0.0080,0
331,14.327,0.7900,-0.1918,0
332,14.356,1.4020,-0.2099,0
333,14.384,1.9320,-0.1276,0
334,14.413,1.9760,-0.0389,0
335,14.444,2.0640,0.0569,0
336,14.474,2.3000,0.1607,0
337,14.504,2.3320,0.2530,0
338,14.535,2.2280,0.3212,0
339,14.564,1.9560,0.3052,0
340,14.594,1.7140,0.2335,0
341,14.623,1.9000,0.2258,0
342,14.655,1.5800,0.1544,0
343,14.683,1.4420,0.0617,0
344,14.713,1.5000,0.0001,0
345,14.747,1.4240,-0.0572,0
346,14.777,1.6120,-0.0677,0
347,14.807,1.7220,-0.0583,0
348,14.837,1.5780,-0.0697,0
349,14.867,1.4540,-0.1032,0
350,14.897,1.5740,-0.1170,0
351,14.926,1.6540,-0.1061,0
352,14.956,1.5000,-0.1174,0
353,14.986,1.6320,-0.1102,0
354,15.018,1.5660,-0.1221,0
355,15.050,1.5480,-0.1201,0
356,15.080,1.6120,-0.1107,0
357,15.109,0.6560,-0.3002,0
358,15.139,1.1640,-0.3420,0
359,15.169,1.9160,-0.2358,0
360,15.200,1.7200,-0.1754,0
361,15.232,1.8100,-0.0963,0
362,15.262,1.8880,-0.0429,0
363,15.292,2.2660,0.0776,0
364,15.322,2.3980,0.2208,0
365,15.357,2.2480,0.2933,0
366,15.387,1.8940,0.2658,0
367,15.417,1.5100,0.1796,0
368,15.447,1.6300,0.1312,0
369,15.477,1.7400,0.0994,0
370,15.508,1.7100,0.0831,0
371,15.538,1.6340,0.0617,0
372,15.568,1.5680,0.0133,0
373,15.599,1.4240,-0.0499,0
374,15.630,1.5240,-0.0669,0
375,15.662,1.6800,-0.0617,0
376,15.693,1.8060,-0.0341,0
377,15.724,1.8460,0.0112,0
378,15.755,1.6120,-0.0045,0
379,15.785,1.5940,-0.0320,0
380,15.817,1.5280,-0.0593,0
381,15.847,1.6020,-0.0603,0
382,15.878,1.7240,-0.0474,0
383,15.909,0.7420,-0.2264,0
384,15.939,1.2540,-0.2615,0
385,15.973,2.0860,-0.1458,0
386,16.005,2.1120,-0.0259,0
387,16.036,1.9520,0.0579,0
388,16.068,1.9120,0.0815,0
389,16.101,2.1140,0.1369,0
390,16.132,2.1680,0.2230,0
391,16.163,1.8320,0.2109,0
392,16.194,1.7040,0.1526,0
393,16.230,1.4340,0.0712,0
394,16.258,1.7200,0.0693,0
395,16.291,1.8800,0.0757,0
396,16.322,1.6580,0.0514,0
397,16.354,1.6060,0.0361,0
398,16.385,1.5900,-0.0051,0
399,16.417,1.5460,-0.0446,0
400,16.448,1.5580,-0.0511,0
401,16.480,1.5460,-0.0733,0
402,16.511,1.6740,-0.0762,0
403,16.542,1.8140,-0.0303,0
404,16.574,1.7220,-0.0110,0
405,16.607,1.7120,-0.0149,0
406,16.638,1.7280,-0.0076,0
407,16.670,1.7000,0.0038,0
408,16.701,1.6820,-0.0037,0
409,16.733,0.2780,-0.2878,0
410,16.766,1.1060,-0.3426,0
411,16.798,1.7700,-0.2757,0
412,16.830,1.9320,-0.1619,0
413,16.861,1.9820,-0.0458,0
414,16.893,2.1520,0.0468,0
415,16.927,2.4140,0.1764,0
416,16.959,2.5060,0.3256,0
417,16.991,1.8500,0.2952,0
418,17.023,1.8760,0.2561,0
419,17.055,1.7300,0.2104,0
420,17.086,1.7020,0.1767,0
421,17.118,1.5340,0.0954,0
422,17.150,1.5300,0.0339,0
423,17.183,1.5320,-0.0002,0
424,17.216,1.4980,-0.0448,0
425,17.252,1.5320,-0.0791,0
426,17.285,1.5400,-0.0907,0
427,17.321,1.7160,-0.0666,0
428,17.354,1.5180,-0.0961,0
429,17.388,1.5840,-0.0965,0
430,17.421,1.4960,-0.1137,0
431,17.454,1.6260,-0.1090,0
432,17.487,1.5660,-0.1130,0
433,17.520,1.6880,-0.0848,0
434,17.552,1.5500,-0.0971,0
435,17.587,0.1320,-0.3846,0
436,17.621,1.7100,-0.3032,0
437,17.654,1.9860,-0.1991,0
438,17.687,1.9880,-0.0719,0
439,17.720,1.9400,0.0114,0
440,17.753,2.1300,0.0780,0
441,17.787,2.3040,0.1918,0
442,17.820,2.0240,0.2462,0
443,17.853,1.7280,0.1941,0
444,17.887,1.5740,0.1174,0
445,17.922,1.6920,0.1084,0
446,17.955,1.7200,0.0919,0
447,17.989,1.3840,-0.0020,0
448,18.022,1.6500,-0.0032,0
449,18.054,1.5000,-0.0369,0
450,18.087,1.5580,-0.0640,0
451,18.120,1.6200,-0.0652,0
452,18.153,1.5840,-0.0649,0
453,18.187,1.6900,-0.0543,0
454,18.220,1.6240,-0.0597,0
455,18.257,1.8580,-0.0060,0
456,18.292,1.6220,-0.0161,0
457,18.325,1.7480,-0.0033,0
458,18.358,1.8820,0.0370,0
459,18.391,1.1660,-0.0673,0
460,18.424,0.9220,-0.2048,0
461,18.457,1.9180,-0.1310,0
462,18.489,1.9500,-0.0492,0
463,18.522,1.9220,0.0319,0
464,18.555,2.1420,0.1103,0
465,18.593,2.4160,0.2223,0
466,18.626,2.1820,0.2963,0
467,18.661,1.8400,0.2730,0
468,18.695,1.4480,0.1483,0
469,18.730,1.3800,0.0562,0
470,18.764,1.4180,-0.0024,0
471,18.799,1.3840,-0.0776,0
472,18.833,1.3520,-0.1344,0
473,18.868,1.4580,-0.1429,0
474,18.901,1.4900,-0.1586,0
475,18.939,1.6500,-0.1407,0
476,18.973,1.8620,-0.0676,0
477,19.007,1.9720,0.0076,0
478,19.041,1.8920,0.0426,0
479,19.075,1.6360,0.0297,0
480,19.110,1.7960,0.0493,0
481,19.144,1.7820,0.0496,0
482,19.177,1.6940,0.0439,0
483,19.212,1.6620,0.0364,0
484,19.249,0.1200,-0.2861,0
485,19.286,1.7680,-0.2195,0
486,19.322,2.0340,-0.1182,0
487,19.358,1.9300,-0.0190,0
488,19.393,2.1340,0.0835,0
489,19.427,2.1900,0.1470,0
490,19.461,2.4260,0.2766,0
491,19.497,1.7660,0.2551,0
492,19.531,1.5680,0.1637,0
493,19.565,1.5400,0.0859,0
494,19.600,1.6420,0.0719,0
495,19.638,1.8140,0.0784,0
496,19.674,1.6780,0.0442,0
497,19.709,2.0600,0.1162,0
498,19.744,1.8520,0.1280,0
499,19.778,1.7960,0.1121,0
500,19.813,1.7060,0.0883,0
501,19.847,1.5600,0.0475,0
502,19.882,1.5280,-0.0037,0
503,19.916,1.5060,-0.0498,0
504,19.952,1.5220,-0.0709,0
505,19.988,1.6220,-0.0732,0
506,20.024,1.6240,-0.0807,0
507,20.059,1.8440,-0.0323,0
508,20.094,0.4280,-0.2711,0
509,20.128,1.7440,-0.2138,0
510,20.164,1.9320,-0.1424,0
511,20.198,1.8840,-0.0492,0
512,20.236,1.9980,0.0328,0
513,20.271,2.2340,0.1094,0
514,20.307,2.5700,0.2706,0
515,20.346,1.8380,0.2685,0
516,20.382,1.5020,0.1602,0
517,20.419,1.5120,0.0694,0
518,20.454,1.6780,0.0642,0
519,20.490,1.5840,0.0294,0
520,20.525,1.6560,-0.0047,0
521,20.561,1.7440,0.0076,0
522,20.597,1.5760,-0.0079,0
523,20.632,1.4680,-0.0646,0
524,20.668,1.4880,-0.1022,0
525,20.707,1.7140,-0.0692,0
526,20.744,1.8480,-0.0280,0
527,20.780,1.5140,-0.0653,0
528,20.817,1.5580,-0.0726,0
529,20.854,1.6680,-0.0664,0
530,20.889,1.8460,-0.0308,0
531,20.925,1.3780,-0.0798,0
532,20.961,1.3160,-0.1341,0
533,20.997,1.9320,-0.0756,0
534,21.032,1.8900,-0.0196,0
535,21.072,2.1780,0.1000,0
536,21.108,2.3740,0.2051,0
537,21.145,2.4800,0.3125,0
538,21.182,1.8860,0.3046,0
539,21.219,1.5460,0.2094,0
540,21.258,1.6620,0.1326,0
541,21.294,1.8100,0.1283,0
542,21.330,1.5120,0.0747,0
543,21.366,1.2140,-0.0549,0
544,21.402,1.4600,-0.1065,0
545,21.442,1.7220,-0.0742,0
546,21.479,1.6300,-0.0741,0
547,21.517,1.4880,-0.1115,0
548,21.555,1.6400,-0.1007,0
549,21.592,1.6360,-0.0912,0
550,21.628,1.7480,-0.0683,0
551,21.664,1.6240,-0.0711,0
552,21.700,1.5020,-0.0912,0
553,21.736,1.4680,-0.1227,0
554,21.772,0.0000,-0.4368,0
555,21.812,1.9360,-0.3016,0
556,21.850,1.7500,-0.2454,0
557,21.888,2.0100,-0.1052,0
558,21.925,2.3520,0.0574,0
559,21.962,2.2320,0.1369,0
560,21.999,1.9400,0.1749,0
561,22.037,1.5860,0.1327,0
562,22.074,1.8660,0.1172,0
563,22.112,1.6020,0.0711,0
564,22.149,1.4780,0.0365,0
565,22.191,1.8120,0.0372,0
566,22.228,1.7360,0.0207,0
567,22.268,1.4640,-0.0047,0
568,22.306,1.6600,-0.0115,0
569,22.343,1.6280,-0.0492,0
570,22.380,1.5320,-0.0555,0
571,22.422,1.7440,-0.0209,0
572,22.457,1.6820,-0.0429,0
573,22.494,1.5440,-0.0596,0
574,22.531,1.5240,-0.0610,0
575,22.571,0.7340,-0.2532,0
576,22.609,1.2260,-0.3041,0
577,22.648,1.7540,-0.2198,0
578,22.687,1.8900,-0.1272,0
579,22.724,2.0700,-0.0248,0
580,22.762,1.9820,0.0464,0
581,22.799,2.0840,0.1256,0
582,22.836,1.8540,0.1317,0
583,22.874,1.5580,0.0813,0
584,22.911,1.6540,0.0616,0
585,22.952,1.5540,0.0173,0
586,22.990,1.6760,0.0119,0
587,23.029,1.6080,-0.0021,0
588,23.067,1.4120,-0.0565,0
589,23.106,1.8340,-0.0191,0
590,23.144,1.8820,0.0248,0
591,23.181,1.5200,-0.0039,0
592,23.219,1.5220,-0.0366,0
593,23.258,1.8140,-0.0126,0
594,23.298,1.7380,0.0072,0
595,23.346,1.7040,0.0190,0
596,23.386,1.6040,-0.0092,0
597,23.423,0.4960,-0.2419,0
598,23.461,1.9560,-0.1337,0
599,23.499,1.7900,-0.1012,0
600,23.537,2.0380,0.0090,0
601,23.575,2.3340,0.1491,0
602,23.613,2.3040,0.2293,0
603,23.651,1.9540,0.2456,0
604,23.689,1.5720,0.1872,0
605,23.731,1.7340,0.1400,0
606,23.771,1.7840,0.1207,0
607,23.809,1.8840,0.1524,0
608,23.848,1.6040,0.0994,0
609,23.887,1.7160,0.0678,0
610,23.925,1.7780,0.0772,0
611,23.964,1.6560,0.0603,0
612,24.002,1.5020,-0.0031,0
613,24.040,1.8400,0.0218,0
614,24.079,1.7720,0.0399,0
615,24.121,1.6060,0.0129,0
616,24.160,1.7940,0.0204,0
617,24.201,0.1100,-0.2934,0
618,24.241,1.8800,-0.1968,0
619,24.280,1.9920,-0.1260,0
620,24.320,2.0820,0.0033,0
621,24.359,2.3440,0.1510,0
622,24.398,2.3660,0.2265,0
623,24.437,2.0420,0.2568,0
624,24.476,1.6920,0.2283,0
625,24.520,1.5900,0.1345,0
626,24.559,1.7460,0.0977,0
627,24.601,1.6040,0.0812,0
628,24.639,1.8960,0.0975,0
629,24.678,1.8480,0.0791,0
630,24.718,1.5200,0.0430,0
631,24.758,1.8240,0.0652,0
632,24.798,1.5480,-0.0096,0
633,24.837,1.6220,-0.0194,0
634,24.877,1.7160,0.0007,0
635,24.920,1.7400,-0.0134,0
636,24.960,0.5640,-0.2409,0
637,25.001,1.6800,-0.1833,0
638,25.041,2.1000,-0.0930,0
639,25.081,2.0060,-0.0088,0
640,25.120,2.0580,0.0906,0
641,25.160,2.4080,0.1934,0
642,25.200,2.0380,0.2083,0
643,25.240,1.8260,0.2168,0
644,25.281,1.5320,0.1267,0
645,25.325,1.7240,0.0745,0
646,25.366,1.4380,0.0182,0
647,25.406,1.5620,-0.0070,0
648,25.446,1.5120,-0.0751,0
649,25.486,1.4100,-0.1187,0
650,25.526,1.3900,-0.1403,0
651,25.566,1.3520,-0.2023,0
652,25.606,1.5520,-0.2035,0
653,25.647,1.6800,-0.1480,0
654,25.687,1.2840,-0.2015,0
655,25.731,1.0820,-0.2980,0
656,25.772,1.8360,-0.2062,0
657,25.812,1.9880,-0.0995,0
658,25.852,1.8640,-0.0435,0
659,25.892,2.3540,0.0972,0
660,25.932,2.0460,0.1505,0
661,25.973,1.7100,0.1305,0
662,26.013,1.6640,0.0913,0
663,26.053,1.5140,0.0280,0
664,26.094,1.7020,0.0276,0
665,26.139,1.6960,0.0195,0
666,26.181,1.5140,-0.0265,0
667,26.221,1.5860,-0.0414,0
668,26.265,1.3780,-0.0973,0
669,26.306,1.6660,-0.0883,0
670,26.347,1.5420,-0.1018,0
671,26.389,1.6220,-0.0899,0
672,26.430,0.9120,-0.2281,0
673,26.471,1.2240,-0.2778,0
674,26.511,2.0580,-0.1540,0
675,26.556,1.8820,-0.0756,0
676,26.598,1.9680,0.0105,0
677,26.640,2.4760,0.1566,0
678,26.681,2.0880,0.2047,0
679,26.722,1.7360,0.1929,0
680,26.763,1.7260,0.1502,0
681,26.805,1.5960,0.0836,0
682,26.846,1.8040,0.1026,0
683,26.887,1.6840,0.0807,0
684,26.928,1.6660,0.0427,0
685,26.973,1.8040,0.0590,0
686,27.016,1.3700,-0.0090,0
687,27.058,1.7120,-0.0153,0
688,27.101,1.6440,-0.0320,0
689,27.142,1.8640,0.0215,0
690,27.184,0.4700,-0.2249,0
691,27.226,1.9420,-0.1452,0
692,27.271,2.0820,-0.0491,0
693,27.315,1.9660,0.0443,0
694,27.358,2.4900,0.1932,0
695,27.403,2.3040,0.2527,0
696,27.446,1.9360,0.2712,0
697,27.489,1.7300,0.2300,0
698,27.531,1.5480,0.1207,0
699,27.573,1.6540,0.0867,0
700,27.615,1.5880,0.0620,0
701,27.658,1.7700,0.0424,0
702,27.700,1.4640,-0.0261,0
703,27.742,1.7140,-0.0009,0
704,27.785,1.3320,-0.0843,0
705,27.831,1.6460,-0.0955,0
706,27.874,1.8880,-0.0319,0
707,27.916,1.5920,-0.0399,0
708,27.959,0.2440,-0.3296,0
709,28.002,1.7300,-0.2666,0
710,28.044,1.9500,-0.1709,0
711,28.086,1.9700,-0.0605,0
712,28.129,2.2900,0.0733,0
713,28.172,2.4780,0.1986,0
714,28.215,1.5960,0.1540,0
715,28.262,1.4900,0.0924,0
716,28.307,1.7100,0.0446,0
717,28.350,1.5620,0.0068,0
718,28.393,1.8000,0.0483,0
719,28.436,1.7120,0.0215,0
720,28.480,1.6980,0.0042,0
721,28.523,1.3540,-0.0446,0
722,28.566,1.5140,-0.0785,0
723,28.610,1.7440,-0.0783,0
724,28.653,1.5200,-0.0819,0
725,28.700,0.4800,-0.2917,0
726,28.745,1.1480,-0.3687,0
727,28.789,1.5520,-0.3349,0
728,28.833,1.7820,-0.2144,0
729,28.877,1.5040,-0.2046,0
730,28.921,2.3680,-0.0487,0
731,28.964,1.7500,-0.0067,0
732,29.009,1.4320,-0.0273,0
733,29.052,1.8160,-0.0238,0
734,29.096,1.5960,-0.0429,0
735,29.144,1.7180,0.0100,0
736,29.189,1.7680,0.0130,0
737,29.236,1.7920,0.0114,0
738,29.281,1.7120,0.0441,0
739,29.326,1.8500,0.0751,0
740,29.371,2.0100,0.0976,0
741,29.415,2.0800,0.1709,0
742,29.459,0.4300,-0.0874,0
743,29.504,2.2960,0.0244,0
744,29.549,2.6500,0.1840,0
745,29.597,3.1400,0.4874,0
746,29.642,3.2200,0.6977,0
747,29.685,3.0960,0.7946,0
748,29.730,3.1280,0.9357,0
749,29.774,3.1180,1.0389,0
750,29.818,2.3980,0.9201,0
751,29.862,1.9300,0.7606,0
752,29.907,1.5200,0.5676,0
753,29.951,0.8740,0.2407,0
754,29.995,0.9660,0.0032,0
755,30.043,0.8800,-0.1705,0
756,30.089,0.8900,-0.3216,0
757,30.133,0.6480,-0.5040,0
758,30.178,0.6940,-0.6110,0
759,30.224,0.0000,-0.8314,0
760,30.272,1.0540,-0.8184,0
