sample_index,timestamp_seconds,raw_voltage,filtered_voltage,lead_off
92,6.318,1.7500,0.7844,0
93,6.345,1.4160,0.7587,0
94,6.372,1.6560,0.7602,0
95,6.402,1.8960,0.7672,0
96,6.426,1.4240,0.7396,0
97,6.454,1.6820,0.7442,0
98,6.481,0.5380,0.6447,0
99,6.508,0.8100,0.5728,0
100,6.535,2.0740,0.6113,0
101,6.563,1.8160,0.6303,0
102,6.589,1.9440,0.6594,0
103,6.616,2.0740,0.6885,0
104,6.643,1.7860,0.6951,0
105,6.671,2.1740,0.7361,0
106,6.700,2.2280,0.7699,0
107,6.727,1.6580,0.7580,0
108,6.755,1.7860,0.7604,0
109,6.781,1.6180,0.7397,0
110,6.808,1.5200,0.7149,0
111,6.835,1.8980,0.7268,0
112,6.863,1.5760,0.7066,0
113,6.889,1.6380,0.6929,0
114,6.916,1.7400,0.6900,0
115,6.945,1.4680,0.6644,0
116,6.973,1.5520,0.6460,0
117,7.000,1.8040,0.6482,0
118,7.027,1.4360,0.6232,0
119,7.054,1.7160,0.6220,0
120,7.080,1.5420,0.6022,0
121,7.107,1.3060,0.5694,0
122,7.135,1.7020,0.5699,0
123,7.163,1.5000,0.5494,0
124,7.189,1.6000,0.5439,0
125,7.228,1.4280,0.5243,0
126,7.251,1.8880,0.5380,0
127,7.278,0.7460,0.4624,0
128,7.305,0.2900,0.3603,0
129,7.332,1.7760,0.3702,0
130,7.359,1.6180,0.3723,0
131,7.387,2.0200,0.4263,0
132,7.413,1.7440,0.4358,0
133,7.440,1.8640,0.4477,0
134,7.468,2.2120,0.5032,0
135,7.500,2.2180,0.5506,0
136,7.524,1.8960,0.5567,0
137,7.551,2.1540,0.5909,0
138,7.578,1.7080,0.5894,0
139,7.605,2.2820,0.6243,0
140,7.632,2.9140,0.7058,0
141,7.659,2.8640,0.7894,0
142,7.686,3.2060,0.8883,0
143,7.712,2.9760,0.9497,0
144,7.739,2.7600,0.9988,0
145,7.768,2.6840,1.0367,0
146,7.797,2.1160,1.0136,0
147,7.824,1.6740,0.9617,0
148,7.850,1.7320,0.9206,0
149,7.877,1.1400,0.8264,0
150,7.904,1.4480,0.7665,0
151,7.932,1.0920,0.6863,0
152,7.959,0.7900,0.5865,0
153,7.986,1.2560,0.5270,0
154,8.012,0.9600,0.4529,0
155,8.041,0.8620,0.3823,0
156,8.069,1.2240,0.3374,0
157,8.097,0.5280,0.2419,0
158,8.124,0.0000,0.1216,0
159,8.152,1.5220,0.1200,0
160,8.178,1.2240,0.0940,0
161,8.205,1.4680,0.1124,0
162,8.237,1.7100,0.1339,0
163,8.264,1.8980,0.1585,0
164,8.292,2.3300,0.2360,0
165,8.322,2.9180,0.3519,0
166,8.349,2.6660,0.4237,0
167,8.376,1.7780,0.4312,0
168,8.403,1.7160,0.4334,0
169,8.431,1.4880,0.3981,0
170,8.458,1.0960,0.3441,0
171,8.485,1.3500,0.3235,0
172,8.512,0.9920,0.2600,0
173,8.539,1.0880,0.2122,0
174,8.566,1.3600,0.2006,0
175,8.596,1.1300,0.1644,0
176,8.624,1.0640,0.1224,0
177,8.652,1.6040,0.1335,0
178,8.679,1.3160,0.1209,0
179,8.706,0.8760,0.0718,0
180,8.734,1.2020,0.0510,0
181,8.762,1.0040,0.0172,0
182,8.789,1.2560,0.0096,0
183,8.817,1.6740,0.0321,0
184,8.844,1.2080,0.0179,0
185,8.873,0.5860,-0.0403,0
186,8.901,0.7740,-0.0878,0
187,8.930,1.5600,-0.0713,0
188,8.958,1.5500,-0.0435,0
189,8.985,2.0040,0.0181,0
190,9.015,2.1120,0.0715,0
191,9.042,1.7240,0.0995,0
192,9.070,2.0000,0.1508,0
193,9.098,1.9540,0.1800,0
194,9.126,1.4700,0.1745,0
195,9.156,1.4140,0.1721,0
196,9.184,1.9100,0.1952,0
197,9.212,1.4200,0.1797,0
198,9.240,1.5020,0.1857,0
199,9.269,1.8820,0.2072,0
200,9.297,1.7940,0.2170,0
201,9.327,1.6120,0.2281,0
202,9.355,1.8980,0.2521,0
203,9.383,2.1640,0.2841,0
204,9.410,1.7200,0.2947,0
205,9.441,1.7140,0.3044,0
206,9.469,1.9820,0.3151,0
207,9.497,1.9460,0.3329,0
208,9.525,1.7740,0.3480,0
209,9.554,1.9760,0.3591,0
210,9.582,2.0240,0.3712,0
211,9.610,1.5440,0.3630,0
212,9.638,1.4180,0.3347,0
213,9.666,0.5280,0.2231,0
214,9.694,1.2540,0.1940,0
215,9.725,1.5360,0.1892,0
216,9.753,1.9680,0.2118,0
217,9.780,1.8540,0.2310,0
218,9.808,1.6600,0.2378,0
219,9.836,2.1080,0.2680,0
220,9.864,2.1640,0.3015,0
221,9.893,1.7940,0.3153,0
222,9.922,1.8280,0.3207,0
223,9.950,1.8880,0.3214,0
224,9.977,1.4080,0.2979,0
225,10.007,1.3920,0.2739,0
226,10.035,1.6820,0.2589,0
227,10.064,1.5940,0.2490,0
228,10.092,1.2940,0.2259,0
229,10.121,1.5720,0.2096,0
230,10.149,1.7160,0.2055,0
231,10.177,1.3700,0.1925,0
232,10.206,1.4340,0.1755,0
233,10.234,1.6900,0.1671,0
234,10.264,1.4620,0.1590,0
235,10.294,1.3340,0.1442,0
236,10.323,1.4200,0.1176,0
237,10.351,1.7880,0.1308,0
238,10.379,1.6060,0.1428,0
239,10.407,1.1500,0.1038,0
240,10.436,0.4940,0.0087,0
241,10.464,1.5340,0.0161,0
242,10.493,1.6280,0.0278,0
243,10.522,1.8820,0.0577,0
244,10.549,2.1220,0.1079,0
245,10.580,1.9720,0.1427,0
246,10.609,1.8700,0.1634,0
247,10.636,2.2280,0.2098,0
248,10.665,2.1380,0.2478,0
249,10.694,1.5280,0.2352,0
250,10.723,1.5140,0.2168,0
251,10.751,1.7020,0.2121,0
252,10.779,1.6900,0.2137,0
253,10.808,1.5140,0.2008,0
254,10.836,1.7920,0.2042,0
255,10.866,1.8860,0.2181,0
256,10.896,1.6880,0.2212,0
257,10.925,1.4540,0.1987,0
258,10.954,1.7540,0.1979,0
259,10.982,1.8700,0.2134,0
260,11.010,1.3960,0.1917,0
261,11.039,1.4260,0.1663,0
262,11.067,1.8360,0.1748,0
263,11.096,1.6940,0.1799,0
264,11.125,1.5420,0.1707,0
265,11.156,1.6320,0.1609,0
266,11.185,1.6560,0.1593,0
267,11.215,0.4840,0.0699,0
268,11.246,1.7100,0.0749,0
269,11.275,1.7320,0.0768,0
270,11.303,2.1420,0.1326,0
271,11.331,2.2160,0.1816,0
272,11.361,1.9300,0.1916,0
273,11.390,2.0880,0.2268,0
274,11.418,2.4300,0.2865,0
275,11.448,2.1620,0.3087,0
276,11.477,1.6360,0.2946,0
277,11.505,1.5220,0.2743,0
278,11.535,1.8080,0.2661,0
279,11.564,1.8700,0.2686,0
280,11.593,1.5140,0.2527,0
281,11.622,1.4820,0.2243,0
282,11.651,1.7700,0.2155,0
283,11.681,1.6440,0.2113,0
284,11.709,1.3400,0.1819,0
285,11.740,1.3140,0.1394,0
286,11.769,1.6440,0.1334,0
287,11.798,1.5700,0.1308,0
288,11.828,1.3680,0.1036,0
289,11.858,1.4180,0.0787,0
290,11.888,1.5720,0.0770,0
291,11.916,1.8600,0.0973,0
292,11.946,1.7000,0.0975,0
293,11.975,0.6320,0.0190,0
294,12.004,0.9680,-0.0283,0
295,12.035,1.9460,-0.0053,0
296,12.065,2.0560,0.0382,0
297,12.095,1.8400,0.0706,0
298,12.125,1.6560,0.0676,0
299,12.155,1.9220,0.0852,0
300,12.184,2.3000,0.1469,0
301,12.213,2.0580,0.1781,0
302,12.246,1.7100,0.1703,0
303,12.276,1.3640,0.1431,0
304,12.304,1.5420,0.1321,0
305,12.336,1.6780,0.1239,0
306,12.365,1.8300,0.1354,0
307,12.394,1.5280,0.1272,0
308,12.423,1.4300,0.1027,0
309,12.453,1.7360,0.1026,0
310,12.482,1.8700,0.1224,0
311,12.511,1.5480,0.1138,0
312,12.541,1.2420,0.0741,0
313,12.571,1.4900,0.0596,0
314,12.600,1.9040,0.0830,0
315,12.631,1.8240,0.0967,0
316,12.661,1.5800,0.0900,0
317,12.690,1.4380,0.0723,0
318,12.720,0.7800,0.0017,0
319,12.749,1.5120,-0.0057,0
320,12.778,1.8160,0.0111,0
321,12.808,1.6840,0.0236,0
322,12.837,1.9080,0.0507,0
323,12.866,2.1460,0.0880,0
324,12.896,1.9960,0.1178,0
325,12.927,1.9280,0.1419,0
326,12.957,1.7540,0.1402,0
327,12.988,1.6560,0.1333,0
328,13.017,1.8280,0.1464,0
329,13.046,1.6500,0.1380,0
330,13.077,1.4580,0.1142,0
331,13.106,1.5020,0.1001,0
332,13.135,1.7280,0.1020,0
333,13.165,1.8160,0.1096,0
334,13.194,1.5540,0.1009,0
335,13.228,1.5240,0.0885,0
336,13.258,1.4060,0.0621,0
337,13.287,1.4360,0.0451,0
338,13.317,1.7000,0.0520,0
339,13.348,1.8220,0.0636,0
340,13.377,1.5220,0.0539,0
341,13.407,1.4000,0.0373,0
342,13.437,1.5620,0.0281,0
343,13.467,0.8740,-0.0331,0
344,13.496,1.1500,-0.0621,0
345,13.527,1.6820,-0.0554,0
346,13.557,1.6240,-0.0495,0
347,13.586,1.9260,-0.0105,0
348,13.615,2.0760,0.0275,0
349,13.645,1.9620,0.0527,0
350,13.677,1.8440,0.0757,0
351,13.707,1.6500,0.0750,0
352,13.746,1.6380,0.0670,0
353,13.776,1.4100,0.0495,0
354,13.806,1.3880,0.0321,0
355,13.839,1.4280,0.0103,0
356,13.870,1.6540,0.0133,0
357,13.899,1.8160,0.0351,0
358,13.929,1.6460,0.0354,0
359,13.960,1.4740,0.0208,0
360,13.989,1.5160,0.0152,0
361,14.019,1.7220,0.0238,0
362,14.051,1.6780,0.0265,0
363,14.080,1.7720,0.0412,0
364,14.111,1.6100,0.0402,0
365,14.144,1.5660,0.0326,0
366,14.175,1.5780,0.0285,0
367,14.204,1.2640,0.0013,0
368,14.235,0.7920,-0.0640,0
369,14.265,1.9720,-0.0330,0
370,14.295,1.8740,-0.0086,0
371,14.326,1.7260,0.0112,0
372,14.355,1.8220,0.0267,0
373,14.385,2.1160,0.0607,0
374,14.415,2.2560,0.1153,0
375,14.448,2.2060,0.1593,0
376,14.478,1.7040,0.1501,0
377,14.508,1.3900,0.1221,0
378,14.538,1.4560,0.1024,0
379,14.568,1.6860,0.0950,0
380,14.599,1.8120,0.1032,0
381,14.629,1.7040,0.1079,0
382,14.659,1.4480,0.0847,0
383,14.690,1.4000,0.0570,0
384,14.720,1.5840,0.0523,0
385,14.753,1.6760,0.0542,0
386,14.783,1.8520,0.0667,0
387,14.813,1.5080,0.0547,0
388,14.843,1.4240,0.0381,0
389,14.874,1.4640,0.0191,0
390,14.905,1.5260,0.0094,0
391,14.936,1.6860,0.0184,0
392,14.967,1.7360,0.0260,0
393,14.998,0.4300,-0.0712,0
394,15.028,1.3240,-0.0872,0
395,15.063,1.9580,-0.0598,0
396,15.095,1.8820,-0.0290,0
397,15.127,1.7720,-0.0043,0
398,15.158,1.7320,0.0004,0
399,15.190,1.8560,0.0173,0
400,15.221,1.9000,0.0477,0
401,15.260,1.5920,0.0427,0
402,15.291,1.3940,0.0165,0
403,15.322,1.4380,0.0041,0
404,15.353,1.5700,0.0026,0
405,15.387,1.6200,-0.0011,0
406,15.418,1.7760,0.0134,0
407,15.448,1.8620,0.0366,0
408,15.478,1.6880,0.0385,0
409,15.509,1.4820,0.0245,0
410,15.541,1.4000,0.0078,0
411,15.570,1.5820,0.0032,0
412,15.601,1.6920,0.0074,0
413,15.632,1.7120,0.0181,0
414,15.663,1.7220,0.0267,0
415,15.695,1.7300,0.0317,0
416,15.727,1.5340,0.0246,0
417,15.757,1.4240,0.0098,0
418,15.788,0.5580,-0.0779,0
419,15.819,1.2680,-0.1015,0
420,15.850,2.0520,-0.0607,0
421,15.881,2.1180,-0.0108,0
422,15.912,1.9560,0.0235,0
423,15.942,1.7900,0.0340,0
424,15.974,1.8580,0.0501,0
425,16.005,1.9220,0.0749,0
426,16.036,1.8900,0.0915,0
427,16.067,1.8440,0.1007,0
428,16.098,1.8400,0.1127,0
429,16.128,1.6940,0.1112,0
430,16.160,1.5300,0.0932,0
431,16.191,1.4400,0.0709,0
432,16.222,1.4460,0.0519,0
433,16.257,1.4360,0.0315,0
434,16.288,1.5100,0.0192,0
435,16.321,1.5000,0.0091,0
436,16.352,1.6580,0.0114,0
437,16.384,1.6740,0.0140,0
438,16.415,1.7160,0.0223,0
439,16.446,1.7960,0.0355,0
440,16.476,1.5320,0.0252,0
441,16.507,1.4520,0.0108,0
442,16.540,1.3140,-0.0150,0
443,16.571,0.1840,-0.1291,0
444,16.602,1.5560,-0.1259,0
445,16.636,1.8680,-0.1015,0
446,16.668,1.9940,-0.0545,0
447,16.699,2.0580,-0.0095,0
448,16.730,2.1080,0.0250,0
449,16.761,2.0260,0.0593,0
450,16.792,1.7960,0.0764,0
451,16.823,1.5480,0.0602,0
452,16.856,1.3980,0.0345,0
453,16.887,1.4680,0.0247,0
454,16.920,1.5780,0.0178,0
455,16.952,1.6340,0.0134,0
456,16.986,1.5380,0.0102,0
457,17.018,1.7080,0.0183,0
458,17.050,1.7960,0.0261,0
459,17.081,1.7880,0.0401,0
460,17.113,1.7220,0.0498,0
461,17.144,1.5860,0.0394,0
462,17.175,1.2160,0.0028,0
463,17.206,1.3500,-0.0157,0
464,17.238,1.4760,-0.0294,0
465,17.273,1.4260,-0.0444,0
466,17.305,1.5300,-0.0435,0
467,17.337,0.8220,-0.1039,0
468,17.369,1.0940,-0.1408,0
469,17.402,1.8760,-0.1104,0
470,17.433,2.0160,-0.0655,0
471,17.465,2.0820,-0.0183,0
472,17.497,2.1280,0.0236,0
473,17.529,2.1600,0.0667,0
474,17.561,2.0740,0.1024,0
475,17.594,1.8300,0.1114,0
476,17.626,1.5280,0.0937,0
477,17.657,1.4240,0.0715,0
478,17.689,1.3980,0.0470,0
479,17.721,1.4580,0.0278,0
480,17.754,1.5000,0.0165,0
481,17.786,1.5660,0.0117,0
482,17.819,1.6680,0.0131,0
483,17.851,1.6680,0.0162,0
484,17.883,1.7980,0.0311,0
485,17.918,1.7020,0.0347,0
486,17.950,1.7540,0.0426,0
487,17.982,1.7320,0.0492,0
488,18.014,1.8480,0.0635,0
489,18.046,1.8140,0.0733,0
490,18.078,1.7180,0.0765,0
491,18.110,1.5060,0.0613,0
492,18.141,0.4000,-0.0424,0
493,18.172,1.0060,-0.0908,0
494,18.205,1.6400,-0.0884,0
495,18.240,1.6720,-0.0734,0
496,18.272,1.6800,-0.0566,0
497,18.304,1.8040,-0.0419,0
498,18.336,1.9960,-0.0089,0
499,18.368,2.0240,0.0316,0
500,18.401,1.8100,0.0444,0
501,18.433,1.7760,0.0497,0
502,18.465,1.8220,0.0650,0
503,18.497,1.7860,0.0751,0
504,18.536,1.5480,0.0600,0
505,18.572,1.4180,0.0391,0
506,18.604,1.4920,0.0267,0
507,18.636,1.5960,0.0195,0
508,18.668,1.6720,0.0214,0
509,18.700,1.7040,0.0289,0
510,18.732,1.8120,0.0408,0
511,18.764,1.8440,0.0537,0
512,18.796,1.6200,0.0521,0
513,18.828,1.6620,0.0513,0
514,18.860,1.5880,0.0407,0
515,18.894,1.6900,0.0438,0
516,18.926,1.6860,0.0469,0
517,18.958,0.8060,-0.0240,0
518,18.989,0.6660,-0.0999,0
519,19.021,1.7000,-0.0906,0
520,19.053,1.8280,-0.0680,0
521,19.085,1.9100,-0.0318,0
522,19.117,2.0120,0.0017,0
523,19.150,2.1800,0.0426,0
524,19.182,2.2800,0.0975,0
525,19.217,1.9500,0.1197,0
526,19.250,1.7560,0.1166,0
527,19.282,1.7980,0.1200,0
528,19.314,1.8200,0.1287,0
529,19.347,1.8100,0.1311,0
530,19.379,1.7360,0.1266,0
531,19.416,1.7600,0.1287,0
532,19.446,1.8080,0.1318,0
533,19.479,1.7540,0.1280,0
534,19.511,1.6840,0.1228,0
535,19.545,1.6940,0.1178,0
536,19.577,1.6040,0.1027,0
537,19.609,1.5340,0.0859,0
538,19.640,1.3800,0.0590,0
539,19.672,1.3340,0.0271,0
540,19.703,1.5700,0.0170,0
541,19.736,1.6100,0.0143,0
542,19.768,1.6780,0.0170,0
543,19.801,1.6300,0.0132,0
544,19.833,0.4560,-0.0812,0
545,19.867,1.6360,-0.0759,0
546,19.900,1.9720,-0.0511,0
547,19.933,2.0280,-0.0082,0
548,19.966,2.0400,0.0314,0
549,19.999,2.1540,0.0628,0
550,20.032,2.2460,0.1075,0
551,20.065,2.1840,0.1514,0
552,20.098,1.9160,0.1578,0
553,20.130,1.8440,0.1565,0
554,20.162,1.7880,0.1603,0
555,20.198,1.8120,0.1604,0
556,20.233,1.7640,0.1506,0
557,20.266,1.7660,0.1499,0
558,20.299,1.8080,0.1527,0
559,20.332,1.8040,0.1474,0
560,20.365,1.8280,0.1488,0
561,20.398,1.8160,0.1531,0
562,20.431,1.8280,0.1516,0
563,20.464,1.8700,0.1533,0
564,20.496,1.6860,0.1461,0
565,20.531,1.8020,0.1451,0
566,20.564,1.8480,0.1433,0
567,20.597,1.8740,0.1504,0
568,20.629,1.8680,0.1567,0
569,20.662,1.0460,0.0910,0
570,20.695,1.3840,0.0590,0
571,20.727,1.8960,0.0698,0
572,20.760,1.9220,0.0848,0
573,20.793,1.8480,0.0952,0
574,20.825,1.7900,0.0956,0
575,20.859,1.9520,0.1082,0
576,20.892,1.9000,0.1197,0
577,20.924,1.6180,0.1069,0
578,20.956,1.4020,0.0735,0
579,20.988,1.3920,0.0430,0
580,21.020,1.4520,0.0219,0
581,21.052,1.5360,0.0076,0
582,21.085,1.5400,-0.0052,0
583,21.118,1.5880,-0.0108,0
584,21.151,1.6000,-0.0161,0
585,21.186,1.4440,-0.0342,0
586,21.219,1.5140,-0.0438,0
587,21.253,1.4840,-0.0559,0
588,21.285,1.5600,-0.0609,0
589,21.319,1.3480,-0.0814,0
590,21.352,1.5080,-0.0876,0
591,21.385,1.6120,-0.0868,0
592,21.418,1.6800,-0.0777,0
593,21.451,1.6320,-0.0723,0
594,21.484,0.8000,-0.1359,0
595,21.520,1.1720,-0.1659,0
596,21.553,1.7240,-0.1515,0
597,21.586,1.7580,-0.1286,0
598,21.619,1.7920,-0.1028,0
599,21.652,1.8760,-0.0797,0
600,21.685,1.9800,-0.0477,0
601,21.718,1.9240,-0.0171,0
602,21.751,1.6920,-0.0129,0
603,21.784,1.6520,-0.0153,0
604,21.817,1.6500,-0.0130,0
605,21.853,1.4880,-0.0239,0
606,21.886,1.4880,-0.0383,0
607,21.919,1.5400,-0.0457,0
608,21.952,1.5540,-0.0481,0
609,21.985,1.6220,-0.0477,0
610,22.018,1.6200,-0.0484,0
611,22.051,1.6580,-0.0424,0
612,22.084,1.6720,-0.0369,0
613,22.117,1.7180,-0.0305,0
614,22.150,1.4900,-0.0401,0
615,22.186,1.4900,-0.0485,0
616,22.219,1.5380,-0.0567,0
617,22.253,1.5140,-0.0635,0
618,22.287,1.5120,-0.0671,0
619,22.320,0.6140,-0.1454,0
620,22.354,0.9620,-0.1915,0
621,22.388,1.6680,-0.1784,0
622,22.422,1.6800,-0.1582,0
623,22.455,1.7260,-0.1338,0
624,22.488,1.7560,-0.1167,0
625,22.523,1.9120,-0.0858,0
626,22.557,1.8480,-0.0569,0
627,22.591,1.5380,-0.0600,0
628,22.623,1.4380,-0.0743,0
629,22.656,1.4360,-0.0835,0
630,22.689,1.3880,-0.0954,0
631,22.722,1.4160,-0.1078,0
632,22.755,1.4160,-0.1171,0
633,22.788,1.4480,-0.1205,0
634,22.821,1.4180,-0.1289,0
635,22.857,1.4860,-0.1314,0
636,22.890,1.4460,-0.1338,0
637,22.923,1.4140,-0.1394,0
638,22.956,1.4120,-0.1470,0
639,22.989,1.3720,-0.1549,0
640,23.022,1.3240,-0.1649,0
641,23.055,1.4840,-0.1640,0
642,23.088,1.5020,-0.1608,0
643,23.121,1.4640,-0.1574,0
644,23.154,1.3620,-0.1650,0
645,23.190,0.2120,-0.2648,0
646,23.223,1.5860,-0.2467,0
647,23.260,1.9440,-0.2054,0
648,23.292,1.9040,-0.1570,0
649,23.325,1.9000,-0.1152,0
650,23.358,1.9300,-0.0862,0
651,23.391,1.9420,-0.0501,0
652,23.423,1.7100,-0.0299,0
653,23.456,1.4960,-0.0401,0
654,23.489,1.3960,-0.0578,0
655,23.525,1.5320,-0.0542,0
656,23.558,1.5300,-0.0562,0
657,23.592,1.5560,-0.0599,0
658,23.625,1.5680,-0.0552,0
659,23.658,1.6080,-0.0481,0
660,23.691,1.5200,-0.0544,0
661,23.725,1.5580,-0.0533,0
662,23.758,1.5480,-0.0505,0
663,23.791,1.5520,-0.0523,0
664,23.824,1.3740,-0.0676,0
665,23.860,1.7580,-0.0475,0
666,23.893,1.7660,-0.0314,0
667,23.927,1.7400,-0.0173,0
668,23.960,1.5620,-0.0168,0
669,23.993,0.5620,-0.0985,0
670,24.026,1.6380,-0.0913,0
671,24.059,1.8460,-0.0684,0
672,24.093,1.8500,-0.0349,0
673,24.126,1.8500,-0.0098,0
674,24.159,1.8920,0.0086,0
675,24.195,2.1460,0.0550,0
676,24.230,1.9760,0.0862,0
677,24.270,1.3640,0.0575,0
678,24.299,1.6440,0.0536,0
679,24.332,1.7300,0.0604,0
680,24.364,1.7680,0.0697,0
681,24.396,1.7560,0.0746,0
682,24.429,1.7720,0.0819,0
683,24.461,1.7260,0.0862,0
684,24.493,1.6840,0.0845,0
685,24.530,1.7920,0.0910,0
686,24.563,1.8060,0.1002,0
687,24.596,1.6200,0.0936,0
688,24.629,1.7960,0.0993,0
689,24.661,1.8100,0.1058,0
690,24.694,1.8180,0.1156,0
691,24.727,1.7040,0.1132,0
692,24.759,0.7000,0.0295,0
693,24.792,1.3220,0.0023,0
694,24.824,1.7160,0.0043,0
695,24.860,1.9080,0.0300,0
696,24.893,1.9120,0.0560,0
697,24.926,2.0040,0.0793,0
698,24.960,2.1680,0.1160,0
699,24.994,2.1040,0.1509,0
700,25.028,1.8780,0.1595,0
701,25.061,1.8040,0.1574,0
702,25.095,1.8580,0.1646,0
703,25.131,1.7960,0.1663,0
704,25.161,1.8100,0.1646,0
705,25.196,1.8680,0.1693,0
706,25.231,1.8100,0.1720,0
707,25.261,1.8320,0.1728,0
708,25.293,1.7140,0.1628,0
709,25.326,1.6480,0.1518,0
710,25.358,1.6380,0.1389,0
711,25.391,1.3360,0.1006,0
712,25.424,1.4480,0.0770,0
713,25.456,1.4560,0.0548,0
714,25.488,1.4320,0.0321,0
715,25.524,1.6380,0.0291,0
716,25.557,0.8420,-0.0367,0
717,25.590,0.9220,-0.0919,0
718,25.623,1.7000,-0.0855,0
719,25.656,1.7300,-0.0702,0
720,25.689,1.7340,-0.0494,0
721,25.722,1.7340,-0.0403,0
722,25.756,1.8140,-0.0257,0
723,25.789,1.7900,-0.0052,0
724,25.822,1.5080,-0.0136,0
725,25.858,1.6340,-0.0175,0
726,25.891,1.5800,-0.0192,0
727,25.924,1.6560,-0.0118,0
728,25.956,1.5820,-0.0184,0
729,25.990,1.5520,-0.0247,0
730,26.022,1.5240,-0.0277,0
731,26.055,1.4620,-0.0404,0
732,26.088,1.4280,-0.0564,0
733,26.122,1.4680,-0.0627,0
734,26.155,1.4120,-0.0744,0
735,26.191,1.5420,-0.0782,0
736,26.224,1.4060,-0.0890,0
737,26.258,1.5760,-0.0834,0
738,26.291,1.5980,-0.0813,0
739,26.324,1.5900,-0.0774,0
740,26.357,1.4700,-0.0804,0
741,26.390,0.2520,-0.1839,0
742,26.423,1.3320,-0.1964,0
743,26.456,1.6840,-0.1803,0
744,26.489,1.7080,-0.1505,0
745,26.525,1.9320,-0.1099,0
746,26.558,1.9940,-0.0765,0
747,26.591,2.0520,-0.0304,0
748,26.624,1.9120,0.0023,0
749,26.657,1.6600,0.0013,0
750,26.691,1.5700,-0.0037,0
751,26.723,1.4980,-0.0082,0
752,26.756,1.4740,-0.0211,0
753,26.789,1.4420,-0.0372,0
754,26.822,1.4340,-0.0454,0
755,26.857,1.6080,-0.0418,0
756,26.891,1.6100,-0.0427,0
757,26.924,1.5660,-0.0406,0
758,26.956,1.5160,-0.0425,0
759,26.990,1.4880,-0.0527,0
760,27.022,1.4080,-0.0651,0
761,27.058,1.5240,-0.0638,0
762,27.091,1.6760,-0.0557,0
