sample_index,timestamp_seconds,raw_voltage,filtered_voltage,lead_off
296,12.651,1.5780,-0.0110,0
297,12.682,1.7880,0.0461,0
298,12.714,1.9480,0.1126,0
299,12.746,1.7940,0.1261,0
300,12.777,1.8880,0.1716,0
301,12.808,1.5620,0.1383,0
302,12.840,1.4060,0.0684,0
303,12.871,1.2640,-0.0113,0
304,12.903,0.0180,-0.3160,0
305,12.937,1.2280,-0.3341,0
306,12.969,1.6340,-0.2786,0
307,13.001,1.8180,-0.1499,0
308,13.034,1.7980,-0.0606,0
309,13.066,2.0140,0.0186,0
310,13.098,2.1560,0.1386,0
311,13.130,2.2600,0.2729,0
312,13.162,2.0060,0.2944,0
313,13.195,1.8760,0.2884,0
314,13.227,1.8700,0.3050,0
315,13.263,1.9500,0.3142,0
316,13.294,1.6420,0.2507,0
317,13.326,1.6780,0.2294,0
318,13.358,1.5960,0.1853,0
319,13.390,1.3620,0.0898,0
320,13.422,1.4100,0.0382,0
321,13.455,1.4400,0.0027,0
322,13.488,1.4100,-0.0431,0
323,13.520,1.4420,-0.0653,0
324,13.553,1.4900,-0.0675,0
325,13.588,1.3420,-0.1078,0
326,13.620,1.4520,-0.1174,0
327,13.653,1.4340,-0.1222,0
328,13.686,1.4540,-0.1236,0
329,13.719,1.1920,-0.1811,0
330,13.752,0.6280,-0.3347,0
331,13.785,1.6920,-0.2512,0
332,13.818,1.8440,-0.1581,0
333,13.851,1.8620,-0.0513,0
334,13.884,1.8700,0.0242,0
335,13.920,1.7440,0.0393,0
336,13.953,1.8960,0.1020,0
337,13.986,1.6980,0.1163,0
338,14.020,1.4560,0.0602,0
339,14.055,1.3880,0.0045,0
340,14.088,1.4080,-0.0247,0
341,14.122,1.4240,-0.0543,0
342,14.158,1.5280,-0.0608,0
343,14.191,1.4960,-0.0602,0
344,14.224,1.4980,-0.0611,0
345,14.261,1.8220,-0.0078,0
346,14.294,1.7020,0.0204,0
347,14.327,1.6060,0.0327,0
348,14.360,1.6740,0.0389,0
349,14.393,1.5300,0.0156,0
350,14.426,1.5240,0.0114,0
351,14.459,1.5940,0.0097,0
352,14.492,1.5420,-0.0085,0
353,14.525,1.5420,-0.0069,0
354,14.558,0.5180,-0.2129,0
355,14.594,1.6060,-0.1782,0
356,14.627,1.8400,-0.1026,0
357,14.660,1.8620,-0.0003,0
358,14.694,1.9260,0.0745,0
359,14.727,1.9460,0.1154,0
360,14.760,2.0280,0.1952,0
361,14.793,2.0000,0.2549,0
362,14.827,1.8340,0.2404,0
363,14.860,1.7000,0.2148,0
364,14.893,1.6640,0.2011,0
365,14.928,1.8920,0.2122,0
366,14.962,1.8960,0.2227,0
367,14.996,1.8620,0.2480,0
368,15.031,1.7880,0.2374,0
369,15.067,1.7580,0.2088,0
370,15.102,1.5220,0.1594,0
371,15.137,1.3660,0.0876,0
372,15.172,1.3100,-0.0037,0
373,15.205,1.2700,-0.0722,0
374,15.240,1.3020,-0.1074,0
375,15.276,1.6460,-0.0854,0
376,15.310,1.6640,-0.0621,0
377,15.344,1.6560,-0.0229,0
378,15.379,0.5440,-0.2267,0
379,15.413,1.8000,-0.1573,0
380,15.448,2.0080,-0.0506,0
381,15.483,1.9480,0.0582,0
382,15.518,1.6760,0.0636,0
383,15.554,1.7260,0.0580,0
384,15.588,1.7860,0.0961,0
385,15.626,1.8820,0.1461,0
386,15.661,1.8220,0.1469,0
387,15.696,1.9160,0.1821,0
388,15.730,1.9580,0.2318,0
389,15.764,1.7240,0.2037,0
390,15.798,1.8220,0.1994,0
391,15.832,1.8340,0.2133,0
392,15.865,1.9680,0.2443,0
393,15.899,1.8440,0.2346,0
394,15.933,1.8200,0.2345,0
395,15.970,1.4440,0.1578,0
396,16.005,1.4660,0.0877,0
397,16.040,1.3060,0.0027,0
398,16.077,1.7320,0.0298,0
399,16.111,1.7420,0.0447,0
400,16.146,2.0260,0.1167,0
401,16.182,0.6680,-0.0881,0
402,16.217,1.5760,-0.0812,0
403,16.253,1.7060,-0.0706,0
404,16.288,1.5660,-0.0495,0
405,16.327,1.8920,0.0286,0
406,16.362,2.1820,0.1127,0
407,16.397,2.3440,0.2427,0
408,16.431,2.1340,0.3234,0
409,16.466,1.9200,0.3060,0
410,16.500,1.7880,0.2648,0
411,16.535,1.6320,0.2307,0
412,16.570,1.5640,0.1694,0
413,16.604,1.4280,0.0750,0
414,16.639,1.3600,0.0138,0
415,16.677,1.8420,0.0585,0
416,16.713,2.0040,0.1042,0
417,16.748,1.9500,0.1546,0
418,16.785,1.6660,0.1455,0
419,16.821,1.4360,0.0627,0
420,16.857,1.2940,-0.0273,0
421,16.892,1.5620,-0.0262,0
422,16.928,1.8760,0.0211,0
423,16.963,1.9660,0.0752,0
424,16.999,0.4700,-0.1567,0
425,17.040,1.2400,-0.2067,0
426,17.076,1.7400,-0.1793,0
427,17.112,2.0000,-0.0516,0
428,17.148,2.0700,0.0722,0
429,17.184,1.9240,0.0927,0
430,17.222,1.7080,0.0871,0
431,17.258,1.5040,0.0693,0
432,17.294,1.6680,0.0471,0
433,17.330,1.8500,0.0616,0
434,17.366,1.9120,0.1284,0
435,17.405,1.3400,0.0497,0
436,17.441,1.3740,-0.0365,0
437,17.477,1.7720,-0.0026,0
438,17.514,2.0160,0.0896,0
439,17.551,1.6900,0.0760,0
440,17.588,1.4040,0.0087,0
441,17.625,1.4080,-0.0323,0
442,17.661,1.7280,-0.0138,0
443,17.697,1.9860,0.0509,0
444,17.734,1.8140,0.0876,0
445,17.773,1.3540,0.0188,0
446,17.809,0.8900,-0.1476,0
447,17.847,1.6240,-0.1278,0
448,17.884,1.9600,-0.0352,0
449,17.922,1.6540,-0.0175,0
450,17.958,1.7480,0.0078,0
451,17.995,2.1760,0.1071,0
452,18.034,2.2680,0.2180,0
453,18.072,1.5780,0.1742,0
454,18.111,1.7520,0.1552,0
455,18.151,1.8640,0.1556,0
456,18.188,1.4520,0.0985,0
457,18.225,1.5020,0.0540,0
458,18.263,1.9120,0.0754,0
459,18.301,1.8880,0.1134,0
460,18.338,1.4060,0.0624,0
461,18.375,1.5140,0.0079,0
462,18.413,1.9640,0.0528,0
463,18.450,1.8540,0.1038,0
464,18.487,1.4520,0.0514,0
465,18.527,1.7560,0.0393,0
466,18.565,1.8900,0.0800,0
467,18.603,1.5540,0.0660,0
468,18.641,0.2280,-0.2408,0
469,18.679,1.6720,-0.2110,0
470,18.716,2.0840,-0.0844,0
471,18.753,1.7860,-0.0126,0
472,18.790,1.5920,-0.0248,0
473,18.827,2.0400,0.0380,0
474,18.864,2.3640,0.1880,0
475,18.904,1.5220,0.1439,0
476,18.943,1.5480,0.0797,0
477,18.981,1.9580,0.1101,0
478,19.021,1.4500,0.0670,0
479,19.063,1.9780,0.1222,0
480,19.101,1.7740,0.0972,0
481,19.140,1.3780,0.0378,0
482,19.178,1.8420,0.0787,0
483,19.216,1.8600,0.0767,0
484,19.254,1.4180,0.0222,0
485,19.296,1.8380,0.0735,0
486,19.334,1.7980,0.0620,0
487,19.373,1.3160,-0.0191,0
488,19.411,1.7280,0.0205,0
489,19.449,0.9600,-0.1413,0
490,19.487,1.3360,-0.1874,0
491,19.525,1.5420,-0.1626,0
492,19.563,2.1220,-0.0377,0
493,19.601,2.0260,0.0374,0
494,19.638,1.6440,0.0437,0
495,19.680,2.1720,0.1401,0
496,19.720,1.5780,0.0818,0
497,19.759,1.4700,0.0422,0
498,19.798,2.0080,0.1037,0
499,19.836,1.5620,0.0477,0
500,19.874,1.4020,0.0010,0
501,19.913,1.8240,0.0353,0
502,19.951,1.8100,0.0398,0
503,19.989,1.3480,-0.0174,0
504,20.030,1.8420,0.0318,0
505,20.074,1.2980,-0.0686,0
506,20.115,1.9120,0.0012,0
507,20.154,1.4700,-0.0254,0
508,20.193,1.5360,-0.0525,0
509,20.232,1.9260,0.0015,0
510,20.270,0.4740,-0.2212,0
511,20.310,1.3500,-0.2363,0
512,20.349,2.0580,-0.1428,0
513,20.387,1.6320,-0.0995,0
514,20.425,1.6480,-0.0503,0
515,20.469,1.9200,-0.0204,0
516,20.509,1.7280,-0.0062,0
517,20.547,1.9540,0.0941,0
518,20.586,1.5880,0.0468,0
519,20.625,1.4560,-0.0229,0
520,20.665,1.9180,0.0578,0
521,20.704,1.4900,0.0165,0
522,20.743,1.6020,-0.0159,0
523,20.783,1.9740,0.0558,0
524,20.822,1.3320,-0.0044,0
525,20.866,2.0240,0.0608,0
526,20.905,1.4180,-0.0109,0
527,20.945,1.8140,0.0441,0
528,20.984,1.7940,0.0577,0
529,21.026,1.4900,0.0008,0
530,21.067,1.8940,0.0611,0
531,21.109,0.6240,-0.1543,0
532,21.149,1.7240,-0.1229,0
533,21.188,1.5780,-0.1245,0
534,21.228,1.9020,-0.0278,0
535,21.271,1.6460,-0.0244,0
536,21.312,2.0560,0.0471,0
537,21.353,1.9100,0.1000,0
538,21.393,1.6100,0.0857,0
539,21.434,1.9040,0.1030,0
540,21.474,1.4480,0.0364,0
541,21.515,2.0120,0.1186,0
542,21.554,1.4920,0.0523,0
543,21.594,1.7720,0.0583,0
544,21.635,1.7860,0.0810,0
545,21.678,1.8260,0.1004,0
546,21.720,1.6600,0.0731,0
547,21.760,1.6800,0.0664,0
548,21.800,1.9060,0.1048,0
549,21.840,1.3440,0.0160,0
550,21.880,1.8940,0.0608,0
551,21.919,1.6100,0.0357,0
552,21.960,1.5340,0.0064,0
553,21.999,0.5160,-0.2238,0
554,22.041,1.3720,-0.2458,0
555,22.085,2.0120,-0.1399,0
556,22.127,1.8760,-0.0513,0
557,22.167,2.0680,0.0536,0
558,22.208,1.7380,0.0434,0
559,22.248,2.0560,0.1193,0
560,22.289,1.4620,0.0699,0
561,22.329,1.9100,0.0979,0
562,22.369,1.6720,0.0691,0
563,22.410,1.5160,0.0439,0
564,22.450,1.9340,0.0876,0
565,22.494,1.7460,0.0697,0
566,22.537,1.6880,0.0769,0
567,22.578,1.7240,0.0798,0
568,22.618,1.7960,0.0713,0
569,22.659,1.4500,0.0204,0
570,22.700,1.8640,0.0694,0
571,22.746,1.8580,0.0763,0
572,22.785,1.7940,0.0882,0
573,22.825,1.5400,0.0630,0
574,22.866,0.5700,-0.1787,0
575,22.912,1.7820,-0.1375,0
576,22.954,1.7020,-0.1006,0
577,22.996,2.0080,0.0077,0
578,23.039,1.7200,0.0081,0
579,23.081,2.2960,0.1267,0
580,23.124,1.5160,0.0870,0
581,23.166,2.0140,0.1441,0
582,23.207,1.2860,0.0197,0
583,23.248,1.9920,0.0898,0
584,23.289,1.3760,0.0192,0
585,23.335,1.9460,0.0622,0
586,23.377,1.5560,0.0223,0
587,23.418,1.8700,0.0720,0
588,23.460,1.5820,0.0343,0
589,23.502,1.7100,0.0284,0
590,23.544,1.5220,0.0003,0
591,23.586,1.7200,0.0117,0
592,23.628,1.6040,-0.0140,0
593,23.669,1.7320,0.0061,0
594,23.711,0.3240,-0.2565,0
595,23.757,1.3320,-0.2843,0
596,23.800,2.0280,-0.1775,0
597,23.843,1.6500,-0.1201,0
598,23.886,1.8480,-0.0432,0
599,23.928,1.9200,-0.0121,0
600,23.970,1.6180,-0.0098,0
601,24.013,1.7600,0.0375,0
602,24.058,1.4760,-0.0302,0
603,24.101,1.9160,0.0174,0
604,24.144,1.6660,0.0386,0
605,24.190,1.3380,-0.0347,0
606,24.234,1.9880,0.0140,0
607,24.277,1.6840,0.0256,0
608,24.322,1.6840,0.0458,0
609,24.366,1.9920,0.0803,0
610,24.410,1.4460,0.0162,0
611,24.454,1.4640,-0.0002,0
612,24.498,1.9500,0.0394,0
613,24.544,1.0560,-0.1053,0
614,24.591,1.1340,-0.1615,0
615,24.638,2.2300,-0.0315,0
616,24.682,2.4500,0.1099,0
617,24.726,2.0700,0.2106,0
618,24.770,2.4120,0.3266,0
619,24.814,2.4200,0.3744,0
620,24.857,1.5840,0.3072,0
621,24.900,1.5300,0.2423,0
622,24.944,1.0520,0.0243,0
623,24.988,1.1060,-0.0994,0
624,25.033,1.5580,-0.0746,0
625,25.080,1.8720,-0.0428,0
626,25.126,1.9800,0.0141,0
627,25.171,3.2140,0.3494,0
628,25.216,3.1740,0.5799,0
629,25.261,1.7360,0.4741,0
630,25.305,1.4880,0.3561,0
631,25.349,0.0000,-0.0691,0
632,25.394,0.0000,-0.4126,0
633,25.438,1.6660,-0.3457,0
634,25.483,2.8900,-0.0382,0
635,25.531,2.3200,0.1181,0
636,25.577,1.1680,0.0083,0
637,25.622,2.1080,0.0694,0
638,25.667,2.6460,0.2348,0
639,25.712,1.9300,0.2731,0
640,25.758,0.8180,0.0501,0
641,25.804,0.8100,-0.1744,0
642,25.849,1.2240,-0.2349,0
643,25.895,1.3940,-0.2251,0
644,25.940,1.1060,-0.3104,0
645,25.989,1.3040,-0.3364,0
646,26.037,1.3400,-0.3217,0
647,26.083,1.4000,-0.3111,0
648,26.129,1.2340,-0.3508,0
649,26.174,0.9240,-0.4212,0
650,26.219,0.7500,-0.5142,0
651,26.265,1.7660,-0.4101,0
652,26.310,1.6560,-0.3281,0
653,26.355,2.0460,-0.1563,0
654,26.401,2.5680,0.0481,0
655,26.449,2.3140,0.1649,0
656,26.495,1.7940,0.1914,0
657,26.541,1.4220,0.1036,0
658,26.587,1.5880,0.0412,0
659,26.633,1.7560,0.0651,0
660,26.679,1.6920,0.0750,0
661,26.724,1.5420,0.0174,0
662,26.770,1.7440,0.0271,0
663,26.816,2.1680,0.1401,0
664,26.861,1.6760,0.1119,0
665,26.910,1.5160,0.0553,0
666,26.957,1.4980,0.0157,0
667,27.002,0.9540,-0.1297,0
668,27.049,1.6680,-0.1112,0
669,27.097,1.9340,-0.0395,0
670,27.146,1.8920,0.0293,0
671,27.191,1.7060,0.0361,0
672,27.237,2.1240,0.1103,0
673,27.283,1.8160,0.1248,0
674,27.328,1.6420,0.1103,0
675,27.377,1.5560,0.0541,0
676,27.424,1.4180,-0.0134,0
677,27.470,1.6980,0.0082,0
678,27.516,1.8600,0.0410,0
679,27.561,1.5040,-0.0053,0
680,27.607,1.4240,-0.0411,0
681,27.653,1.6840,-0.0335,0
682,27.699,1.8440,-0.0016,0
683,27.745,1.5260,-0.0158,0
684,27.791,1.2600,-0.0870,0
685,27.845,1.3220,-0.1557,0
686,27.888,1.8280,-0.0931,0
687,27.934,2.1120,0.0298,0
688,27.980,1.9660,0.0849,0
689,28.028,2.0240,0.1369,0
690,28.078,1.6900,0.1229,0
691,28.125,1.3340,0.0363,0
692,28.172,1.6200,0.0083,0
693,28.218,1.7800,0.0264,0
694,28.264,1.8660,0.0735,0
695,28.314,1.7520,0.0747,0
696,28.360,1.4500,0.0102,0
697,28.407,1.4080,-0.0379,0
698,28.453,1.6720,-0.0315,0
699,28.499,1.8920,0.0125,0
700,28.546,1.6040,0.0065,0
701,28.592,1.4820,-0.0251,0
702,28.638,0.5680,-0.2505,0
703,28.685,2.0320,-0.1327,0
704,28.732,2.0820,-0.0239,0
705,28.782,2.1280,0.0915,0
706,28.829,2.0620,0.1543,0
707,28.875,1.5480,0.0933,0
708,28.921,1.5580,0.0613,0
709,28.968,1.8120,0.0756,0
710,29.015,1.7980,0.0788,0
711,29.064,1.7260,0.0843,0
712,29.112,1.6420,0.0656,0
713,29.160,1.4920,0.0071,0
714,29.207,1.5360,-0.0193,0
715,29.256,1.5080,-0.0424,0
716,29.303,1.7340,-0.0273,0
717,29.351,1.8540,0.0130,0
718,29.398,1.8880,0.0644,0
719,29.445,0.1460,-0.2490,0
720,29.492,1.6060,-0.2238,0
721,29.538,1.8120,-0.1696,0
722,29.585,2.1460,-0.0121,0
723,29.632,2.2020,0.1078,0
724,29.679,1.8860,0.1127,0
725,29.728,1.5280,0.0750,0
726,29.775,1.4640,0.0314,0
727,29.821,1.6320,-0.0034,0
728,29.868,1.9520,0.0528,0
729,29.915,1.8520,0.1007,0
730,29.962,1.6040,0.0629,0
731,30.008,1.4620,-0.0043,0
732,30.056,1.5500,-0.0165,0
733,30.103,1.7940,0.0142,0
734,30.150,1.8820,0.0425,0
735,30.199,1.9080,0.0903,0
736,30.247,1.4920,0.0476,0
737,30.294,1.1440,-0.0767,0
738,30.341,1.8000,-0.0445,0
739,30.388,1.9600,0.0292,0
740,30.435,2.2520,0.1487,0
741,30.481,2.0600,0.1931,0
742,30.527,2.7120,0.3654,0
743,30.574,1.8720,0.3409,0
744,30.621,0.8800,0.1207,0
745,30.671,0.9700,-0.0618,0
746,30.718,1.6160,-0.0784,0
747,30.765,2.0020,0.0139,0
748,30.812,1.8220,0.0494,0
749,30.859,1.9020,0.0746,0
750,30.907,2.2200,0.1671,0
751,30.953,2.4780,0.3057,0
752,31.000,2.2400,0.3581,0
753,31.048,1.4340,0.2354,0
754,31.096,0.0000,-0.1448,0
755,31.147,0.7900,-0.3108,0
756,31.194,0.9360,-0.4242,0
757,31.241,0.9180,-0.4743,0
758,31.288,2.2200,-0.2671,0
759,31.335,2.3640,-0.0977,0
760,31.382,1.9900,0.0133,0
761,31.430,1.2460,-0.0540,0
762,31.478,0.6320,-0.2816,0
763,31.525,0.4800,-0.4714,0
