sample_index,timestamp_seconds,raw_voltage,filtered_voltage,lead_off
94,6.307,1.8220,0.3275,0
95,6.337,1.4400,0.2655,0
96,6.365,1.4860,0.2395,0
97,6.393,1.9200,0.2779,0
98,6.421,1.5540,0.2378,0
99,6.447,1.6400,0.2474,0
100,6.474,1.8800,0.2807,0
101,6.502,1.1900,0.1598,0
102,6.530,1.5700,0.1650,0
103,6.558,1.9200,0.2269,0
104,6.585,1.4540,0.1680,0
105,6.614,1.6660,0.1832,0
106,6.642,1.9760,0.2543,0
107,6.670,0.6080,0.0241,0
108,6.698,1.1980,-0.0308,0
109,6.726,2.0900,0.1020,0
110,6.753,1.6760,0.1211,0
111,6.780,1.9000,0.1867,0
112,6.808,2.1200,0.2768,0
113,6.835,1.6900,0.2596,0
114,6.864,2.0200,0.3155,0
115,6.895,2.3280,0.4148,0
116,6.922,1.9180,0.4106,0
117,6.949,1.4740,0.3235,0
118,6.977,1.8340,0.3173,0
119,7.005,1.5760,0.2577,0
120,7.033,1.3700,0.1805,0
121,7.062,1.7440,0.1862,0
122,7.090,1.7280,0.1794,0
123,7.119,1.3380,0.1103,0
124,7.146,1.7160,0.1277,0
125,7.176,1.8820,0.1597,0
126,7.208,1.8420,0.1899,0
127,7.237,1.4540,0.1429,0
128,7.265,1.2360,0.0447,0
129,7.294,1.7740,0.0745,0
130,7.322,1.6180,0.0830,0
131,7.354,1.4800,0.0549,0
132,7.381,1.6040,0.0445,0
133,7.409,1.7700,0.0826,0
134,7.438,0.2320,-0.1844,0
135,7.468,1.2160,-0.2189,0
136,7.497,1.8000,-0.1335,0
137,7.526,2.1040,0.0224,0
138,7.554,1.7080,0.0575,0
139,7.583,1.6160,0.0462,0
140,7.611,2.1540,0.1608,0
141,7.640,2.2180,0.2719,0
142,7.669,1.7540,0.2482,0
143,7.698,1.6160,0.2033,0
144,7.728,1.8240,0.2211,0
145,7.759,1.8700,0.2330,0
146,7.787,1.4460,0.1537,0
147,7.815,1.4640,0.1063,0
148,7.844,1.8560,0.1396,0
149,7.873,1.7000,0.1278,0
150,7.902,1.3460,0.0612,0
151,7.931,1.5740,0.0502,0
152,7.960,1.8840,0.0899,0
153,7.990,1.7480,0.1070,0
154,8.018,1.3620,0.0503,0
155,8.049,1.3400,-0.0168,0
156,8.078,1.8480,0.0325,0
157,8.106,1.7760,0.0739,0
158,8.136,1.4380,0.0312,0
159,8.165,1.6820,0.0329,0
160,8.194,1.2640,-0.0340,0
161,8.224,1.0060,-0.1323,0
162,8.253,1.5580,-0.1206,0
163,8.283,1.6800,-0.0800,0
164,8.312,2.0980,0.0536,0
165,8.343,1.7540,0.0740,0
166,8.377,2.2480,0.1804,0
167,8.407,2.2320,0.2781,0
168,8.436,1.8860,0.2846,0
169,8.466,1.6060,0.2159,0
170,8.496,1.7420,0.1964,0
171,8.526,1.8840,0.2182,0
172,8.557,1.7420,0.1936,0
173,8.586,1.3860,0.1029,0
174,8.616,1.3640,0.0380,0
175,8.647,1.5760,0.0200,0
176,8.677,1.8660,0.0575,0
177,8.707,1.7480,0.0773,0
178,8.736,1.4280,0.0283,0
179,8.766,1.4560,-0.0187,0
180,8.797,1.6880,-0.0025,0
181,8.827,1.9160,0.0645,0
182,8.858,1.6620,0.0564,0
183,8.888,1.5360,0.0234,0
184,8.923,1.7540,0.0491,0
185,8.955,1.6660,0.0476,0
186,8.985,1.4760,0.0044,0
187,9.014,0.5500,-0.2053,0
188,9.044,1.2380,-0.2368,0
189,9.074,1.9840,-0.1236,0
190,9.104,1.7360,-0.0675,0
191,9.134,1.6460,-0.0362,0
192,9.165,1.8320,0.0051,0
193,9.196,2.1480,0.1066,0
194,9.227,2.4540,0.2627,0
195,9.261,2.2960,0.3390,0
196,9.292,1.9900,0.3318,0
197,9.324,1.7740,0.2974,0
198,9.357,1.7880,0.2656,0
199,9.389,1.5860,0.1878,0
200,9.419,1.3920,0.1012,0
201,9.450,1.4040,0.0370,0
202,9.481,1.5660,0.0031,0
203,9.513,1.7200,0.0147,0
204,9.543,1.9120,0.0727,0
205,9.576,1.9040,0.1034,0
206,9.607,1.8160,0.1083,0
207,9.638,1.5960,0.0815,0
208,9.669,1.4220,0.0185,0
209,9.700,1.4060,-0.0441,0
210,9.731,1.4360,-0.0751,0
211,9.763,1.7260,-0.0400,0
212,9.794,1.9120,0.0122,0
213,9.826,1.9600,0.0702,0
214,9.858,1.9460,0.1210,0
215,9.892,0.6440,-0.1070,0
216,9.924,1.4340,-0.1344,0
217,9.955,1.8980,-0.0586,0
218,9.987,1.7680,-0.0169,0
219,10.019,1.6900,-0.0063,0
220,10.050,1.7400,0.0076,0
221,10.081,2.0820,0.0942,0
222,10.113,2.3180,0.2080,0
223,10.145,2.1120,0.2509,0
224,10.178,1.8920,0.2448,0
225,10.212,1.7660,0.2145,0
226,10.245,1.8280,0.1956,0
227,10.277,1.8600,0.1893,0
228,10.309,1.8700,0.1904,0
229,10.342,1.8740,0.1858,0
230,10.374,1.7840,0.1625,0
231,10.406,1.6360,0.1205,0
232,10.438,1.5460,0.0660,0
233,10.471,1.4760,0.0044,0
234,10.503,1.4100,-0.0515,0
235,10.539,1.6520,-0.0469,0
236,10.572,1.5680,-0.0651,0
237,10.605,1.4140,-0.1051,0
238,10.637,1.4320,-0.1307,0
239,10.670,1.4640,-0.1503,0
240,10.702,1.4380,-0.1678,0
241,10.734,1.4620,-0.1714,0
242,10.767,0.4100,-0.3850,0
243,10.799,1.2760,-0.3849,0
244,10.830,1.9100,-0.2577,0
245,10.865,1.7360,-0.1800,0
246,10.898,1.8320,-0.1031,0
247,10.930,1.9780,-0.0233,0
248,10.962,2.2340,0.0997,0
249,10.995,2.3440,0.2221,0
250,11.027,2.1120,0.2613,0
251,11.060,1.8860,0.2486,0
252,11.094,1.8720,0.2415,0
253,11.127,1.8640,0.2257,0
254,11.160,1.8800,0.2138,0
255,11.196,1.7680,0.1901,0
256,11.229,1.7260,0.1589,0
257,11.263,1.7040,0.1226,0
258,11.296,1.7460,0.1092,0
259,11.329,1.7780,0.1066,0
260,11.363,1.6840,0.0779,0
261,11.396,1.7100,0.0629,0
262,11.430,1.5780,0.0302,0
263,11.464,1.5400,-0.0088,0
264,11.498,1.6140,-0.0275,0
265,11.534,1.4000,-0.0769,0
266,11.567,1.4180,-0.1135,0
267,11.600,1.0040,-0.2303,0
268,11.633,0.7140,-0.3725,0
269,11.666,1.6040,-0.3081,0
270,11.699,1.6880,-0.2450,0
271,11.732,1.7080,-0.1804,0
272,11.765,1.7340,-0.1245,0
273,11.798,1.8860,-0.0597,0
274,11.832,2.0200,0.0244,0
275,11.867,1.5960,0.0134,0
276,11.901,1.3540,-0.0530,0
277,11.935,1.3400,-0.1113,0
278,11.969,1.3460,-0.1451,0
279,12.002,1.3400,-0.1750,0
280,12.036,1.3840,-0.1972,0
281,12.069,1.3960,-0.2039,0
282,12.103,1.4140,-0.2012,0
283,12.136,1.4060,-0.2092,0
284,12.169,1.4040,-0.2127,0
285,12.205,1.6160,-0.1655,0
286,12.239,1.6420,-0.1290,0
287,12.273,1.5680,-0.1161,0
288,12.307,1.7280,-0.0671,0
289,12.341,1.9240,0.0071,0
290,12.375,1.9340,0.0639,0
291,12.410,1.9580,0.1192,0
292,12.445,1.2160,0.0162,0
293,12.479,1.2280,-0.0697,0
294,12.514,1.8460,-0.0164,0
295,12.551,1.6420,-0.0054,0
296,12.585,1.6400,0.0024,0
297,12.619,1.7080,0.0117,0
298,12.653,1.9180,0.0669,0
299,12.687,1.9540,0.1236,0
300,12.721,1.6680,0.1027,0
301,12.755,1.5640,0.0640,0
302,12.788,1.5620,0.0399,0
303,12.822,1.6200,0.0287,0
304,12.855,1.6080,0.0131,0
305,12.891,1.8460,0.0540,0
306,12.925,1.8560,0.0884,0
307,12.958,1.8740,0.1139,0
308,12.992,1.9140,0.1435,0
309,13.026,1.9000,0.1668,0
310,13.060,1.9100,0.1824,0
311,13.095,1.8320,0.1777,0
312,13.130,1.5200,0.1164,0
313,13.164,1.5480,0.0703,0
314,13.197,1.6500,0.0493,0
315,13.239,1.6920,0.0470,0
316,13.274,1.8700,0.0815,0
317,13.309,1.1220,-0.0445,0
318,13.345,1.2940,-0.1077,0
319,13.382,1.7020,-0.0773,0
320,13.417,1.6320,-0.0660,0
321,13.452,1.6560,-0.0492,0
322,13.487,1.8080,-0.0092,0
323,13.521,2.0160,0.0626,0
324,13.555,2.0880,0.1377,0
325,13.592,1.9880,0.1755,0
326,13.627,1.8800,0.1794,0
327,13.661,1.8160,0.1714,0
328,13.697,1.6200,0.1274,0
329,13.732,1.4640,0.0580,0
330,13.767,1.3780,-0.0145,0
331,13.803,1.4460,-0.0550,0
332,13.839,1.6600,-0.0460,0
333,13.873,1.7820,-0.0158,0
334,13.908,1.8800,0.0311,0
335,13.946,1.7080,0.0337,0
336,13.982,1.5080,-0.0068,0
337,14.017,1.2480,-0.0891,0
338,14.053,1.3920,-0.1244,0
339,14.089,1.7380,-0.0862,0
340,14.125,1.9400,-0.0135,0
341,14.161,1.9740,0.0541,0
342,14.198,0.3340,-0.2180,0
343,14.234,1.1200,-0.2817,0
344,14.270,1.7240,-0.2165,0
345,14.308,2.2140,-0.0532,0
346,14.344,2.1820,0.0696,0
347,14.382,1.9160,0.1020,0
348,14.420,2.0340,0.1554,0
349,14.456,1.9680,0.1898,0
350,14.493,1.8940,0.1934,0
351,14.530,1.6100,0.1382,0
352,14.566,1.3600,0.0528,0
353,14.605,1.5340,0.0140,0
354,14.640,1.7660,0.0238,0
355,14.679,1.6880,0.0267,0
356,14.716,1.4400,-0.0196,0
357,14.752,1.4060,-0.0739,0
358,14.789,1.7360,-0.0468,0
359,14.827,1.8560,0.0069,0
360,14.865,1.5100,-0.0259,0
361,14.901,1.3700,-0.0829,0
362,14.938,1.6080,-0.0745,0
363,14.974,1.8620,-0.0182,0
364,15.010,1.8920,0.0287,0
365,15.049,1.2940,-0.0476,0
366,15.086,0.3340,-0.2961,0
367,15.122,1.8580,-0.2016,0
368,15.159,2.1200,-0.0720,0
369,15.196,1.9940,0.0258,0
370,15.232,1.7780,0.0460,0
371,15.268,1.8780,0.0684,0
372,15.305,2.0840,0.1459,0
373,15.341,1.9520,0.1818,0
374,15.379,1.6520,0.1318,0
375,15.418,1.3340,0.0377,0
376,15.456,1.6440,0.0345,0
377,15.494,1.8280,0.0525,0
378,15.531,1.5460,0.0137,0
379,15.568,1.3840,-0.0344,0
380,15.604,1.5540,-0.0524,0
381,15.641,1.8780,-0.0088,0
382,15.678,1.8220,0.0333,0
383,15.714,1.5260,0.0049,0
384,15.751,1.3380,-0.0715,0
385,15.792,1.9120,-0.0078,0
386,15.830,1.6560,0.0020,0
387,15.867,1.3800,-0.0570,0
388,15.904,0.8560,-0.2104,0
389,15.941,1.6140,-0.1697,0
390,15.978,1.9560,-0.0749,0
391,16.016,1.6420,-0.0632,0
392,16.053,1.6760,-0.0398,0
393,16.090,2.1480,0.0657,0
394,16.127,2.3380,0.1832,0
395,16.169,1.6080,0.1421,0
396,16.207,1.8320,0.1488,0
397,16.246,1.6320,0.1015,0
398,16.284,1.3300,0.0181,0
399,16.321,1.5320,-0.0059,0
400,16.358,1.8840,0.0286,0
401,16.396,1.6300,0.0159,0
402,16.435,1.3880,-0.0305,0
403,16.474,1.8560,0.0060,0
404,16.512,1.7080,0.0057,0
405,16.553,1.4500,-0.0237,0
406,16.592,1.8500,0.0168,0
407,16.631,1.5260,-0.0275,0
408,16.669,1.4240,-0.0579,0
409,16.707,1.8360,-0.0061,0
410,16.744,0.9280,-0.1634,0
411,16.782,1.0220,-0.2494,0
412,16.820,1.7180,-0.1781,0
413,16.859,2.1400,-0.0546,0
414,16.898,1.7900,-0.0114,0
415,16.940,2.2540,0.1221,0
416,16.980,2.1880,0.1923,0
417,17.018,1.5320,0.1259,0
418,17.056,1.8040,0.1400,0
419,17.095,1.7900,0.1276,0
420,17.133,1.3800,0.0385,0
421,17.172,1.6720,0.0430,0
422,17.210,1.8720,0.0713,0
423,17.249,1.4140,-0.0018,0
424,17.288,1.6060,-0.0042,0
425,17.330,1.5700,-0.0216,0
426,17.370,1.4480,-0.0692,0
427,17.410,1.8380,-0.0160,0
428,17.451,1.3300,-0.0725,0
429,17.490,1.7540,-0.0456,0
430,17.529,1.7060,-0.0305,0
431,17.568,1.3600,-0.0734,0
432,17.607,1.5220,-0.0872,0
433,17.646,0.9900,-0.2093,0
434,17.685,1.6060,-0.1673,0
435,17.727,2.1380,-0.0348,0
436,17.766,1.7200,-0.0189,0
437,17.807,2.3180,0.1229,0
438,17.847,2.1300,0.1936,0
439,17.888,1.7900,0.1761,0
440,17.928,1.8380,0.1752,0
441,17.967,1.3920,0.0866,0
442,18.007,1.8760,0.1069,0
443,18.047,1.6280,0.0741,0
444,18.086,1.4920,0.0290,0
445,18.130,1.6520,0.0177,0
446,18.170,1.5120,-0.0222,0
447,18.211,1.8420,0.0212,0
448,18.251,1.4140,-0.0316,0
449,18.291,1.8980,0.0157,0
450,18.331,1.4780,-0.0252,0
451,18.372,1.7840,0.0089,0
452,18.413,1.6180,-0.0073,0
453,18.453,1.5680,-0.0274,0
454,18.493,0.7620,-0.1939,0
455,18.537,1.3800,-0.2115,0
456,18.579,1.9660,-0.1158,0
457,18.620,1.8020,-0.0538,0
458,18.660,2.2080,0.0733,0
459,18.700,1.9400,0.1028,0
460,18.742,2.3340,0.2169,0
461,18.782,1.4400,0.1373,0
462,18.823,1.7820,0.1244,0
463,18.863,1.5520,0.0661,0
464,18.904,1.5580,0.0413,0
465,18.949,1.4320,-0.0144,0
466,18.990,1.8860,0.0184,0
467,19.033,1.4120,-0.0302,0
468,19.074,1.9220,0.0349,0
469,19.115,1.4980,-0.0195,0
470,19.155,1.7580,0.0023,0
471,19.196,1.6800,0.0146,0
472,19.237,1.5680,-0.0152,0
473,19.278,1.7640,-0.0005,0
474,19.320,1.5060,-0.0229,0
475,19.364,0.6040,-0.2260,0
476,19.407,1.7020,-0.1839,0
477,19.449,1.5920,-0.1587,0
478,19.491,2.1340,-0.0174,0
479,19.532,1.7140,-0.0098,0
480,19.574,2.3700,0.1265,0
481,19.615,1.8320,0.1448,0
482,19.656,1.8400,0.1517,0
483,19.698,1.4460,0.0636,0
484,19.740,1.8020,0.0807,0
485,19.785,1.3620,0.0103,0
486,19.828,1.7120,0.0077,0
487,19.870,1.5400,-0.0236,0
488,19.912,1.6020,-0.0209,0
489,19.954,1.5880,-0.0361,0
490,19.995,1.6620,-0.0384,0
491,20.037,1.5960,-0.0359,0
492,20.080,1.6360,-0.0310,0
493,20.123,1.8060,-0.0075,0
494,20.165,1.4640,-0.0421,0
495,20.210,0.5140,-0.2500,0
496,20.253,1.5380,-0.2329,0
497,20.296,1.8280,-0.1585,0
498,20.338,1.9080,-0.0565,0
499,20.381,1.7920,-0.0162,0
500,20.425,2.4100,0.1210,0
501,20.467,1.5320,0.0825,0
502,20.510,1.8280,0.1117,0
503,20.552,1.3840,0.0144,0
504,20.595,1.7000,0.0195,0
505,20.641,1.8440,0.0685,0
506,20.684,1.3420,-0.0178,0
507,20.726,1.8560,0.0148,0
508,20.769,1.4540,-0.0158,0
509,20.812,1.7260,0.0034,0
510,20.854,1.6520,-0.0141,0
511,20.897,1.5620,-0.0228,0
512,20.940,1.8200,0.0239,0
513,20.982,1.4020,-0.0451,0
514,21.025,1.9060,0.0124,0
515,21.071,1.4520,-0.0186,0
516,21.115,0.8460,-0.1788,0
517,21.158,2.0880,-0.0673,0
518,21.202,1.6560,-0.0452,0
519,21.245,2.0000,0.0436,0
520,21.288,2.1840,0.1259,0
521,21.332,1.8580,0.1395,0
522,21.376,1.9140,0.1753,0
523,21.420,1.5440,0.1059,0
524,21.464,1.5200,0.0464,0
525,21.510,1.8560,0.0858,0
526,21.554,1.6820,0.0705,0
527,21.598,1.4400,0.0005,0
528,21.642,1.9000,0.0514,0
529,21.686,1.5380,0.0197,0
530,21.730,1.5900,-0.0070,0
531,21.774,1.9120,0.0402,0
532,21.818,1.3740,-0.0188,0
533,21.862,1.7200,-0.0065,0
534,21.905,1.7700,0.0060,0
535,21.952,1.2040,-0.0791,0
536,21.997,1.0000,-0.1895,0
537,22.041,2.1260,-0.0725,0
538,22.085,1.7020,-0.0478,0
539,22.129,2.0400,0.0534,0
540,22.173,2.4320,0.1823,0
541,22.218,1.7760,0.1593,0
542,22.262,1.6760,0.1453,0
543,22.306,1.8420,0.1412,0
544,22.353,1.4880,0.0596,0
545,22.400,1.3680,0.0014,0
546,22.445,1.6340,-0.0049,0
547,22.490,1.8360,0.0089,0
548,22.535,1.3980,-0.0387,0
549,22.579,1.5820,-0.0358,0
550,22.624,1.8580,-0.0111,0
551,22.668,1.3820,-0.0674,0
552,22.712,1.5840,-0.0509,0
553,22.757,1.8740,-0.0135,0
554,22.802,1.4460,-0.0661,0
555,22.850,1.2780,-0.1085,0
556,22.895,0.7480,-0.2700,0
557,22.940,2.0900,-0.1502,0
558,22.985,1.6860,-0.1012,0
559,23.030,1.9240,-0.0097,0
560,23.075,2.4880,0.1341,0
561,23.121,2.1020,0.1914,0
562,23.167,1.3900,0.1239,0
563,23.212,1.6420,0.0783,0
564,23.257,1.8640,0.0792,0
565,23.306,1.8240,0.1181,0
566,23.354,1.6200,0.0881,0
567,23.400,1.4120,-0.0098,0
568,23.446,1.5820,-0.0158,0
569,23.492,1.9100,0.0518,0
570,23.537,1.6780,0.0206,0
571,23.583,1.4480,-0.0314,0
572,23.629,1.6260,-0.0132,0
573,23.675,1.9220,0.0264,0
574,23.720,1.6500,0.0029,0
575,23.769,0.0120,-0.3028,0
576,23.817,1.6000,-0.2555,0
577,23.863,1.7760,-0.2087,0
578,23.909,2.1300,-0.0490,0
579,23.956,2.3440,0.1135,0
580,24.003,1.9580,0.1201,0
581,24.049,1.3880,0.0457,0
582,24.100,1.3120,-0.0090,0
583,24.145,1.6800,-0.0270,0
584,24.191,1.8600,0.0053,0
585,24.240,1.8280,0.0662,0
586,24.286,1.5120,0.0173,0
587,24.333,1.3180,-0.0796,0
588,24.380,1.4840,-0.0801,0
589,24.427,1.8500,-0.0157,0
590,24.473,1.8600,0.0024,0
591,24.519,1.5140,-0.0205,0
592,24.566,1.4300,-0.0412,0
593,24.612,0.2240,-0.3343,0
594,24.659,2.0180,-0.2032,0
595,24.709,2.0900,-0.0562,0
596,24.756,2.0980,0.0496,0
597,24.803,2.0320,0.0987,0
598,24.850,1.7720,0.1090,0
599,24.897,1.4640,0.0610,0
600,24.944,1.7600,0.0532,0
601,24.991,1.8600,0.0773,0
602,25.038,1.6860,0.0845,0
603,25.085,1.3980,0.0097,0
604,25.132,1.4020,-0.0579,0
605,25.182,1.3880,-0.0869,0
606,25.229,1.6600,-0.0628,0
607,25.275,1.9000,-0.0173,0
608,25.322,1.8160,0.0237,0
609,25.369,1.5500,0.0119,0
610,25.416,1.3760,-0.0586,0
611,25.462,1.6800,-0.0482,0
612,25.510,0.4760,-0.2538,0
613,25.556,2.0320,-0.1287,0
614,25.603,1.7780,-0.0946,0
615,25.652,1.7900,-0.0259,0
616,25.700,1.8900,0.0361,0
617,25.747,1.8580,0.0480,0
618,25.794,1.8080,0.0775,0
619,25.841,1.8920,0.1272,0
620,25.888,1.7020,0.0930,0
621,25.935,1.4340,0.0248,0
622,25.982,1.3760,-0.0151,0
623,26.029,1.6040,-0.0301,0
624,26.076,1.8760,0.0049,0
625,26.126,1.8680,0.0645,0
626,26.174,1.8960,0.1045,0
627,26.221,1.6460,0.0613,0
628,26.268,1.4500,0.0151,0
629,26.315,1.4100,-0.0232,0
630,26.363,1.4840,-0.0691,0
631,26.410,1.0660,-0.1740,0
632,26.457,2.0960,-0.0325,0
633,26.505,2.0060,0.0351,0
634,26.552,1.7980,0.0503,0
635,26.602,2.0900,0.1409,0
636,26.650,1.5860,0.0956,0
637,26.697,1.4680,0.0271,0
638,26.744,1.7380,0.0441,0
639,26.791,1.8920,0.0854,0
640,26.838,1.7260,0.0714,0
641,26.885,1.4180,0.0107,0
642,26.932,1.4040,-0.0354,0
643,26.979,1.6200,-0.0445,0
644,27.026,1.8560,0.0004,0
645,27.076,1.8520,0.0486,0
646,27.124,1.8720,0.0781,0
647,27.171,1.6800,0.0574,0
648,27.218,1.4260,0.0059,0
649,27.265,1.2880,-0.0669,0
650,27.312,1.2260,-0.1491,0
651,27.359,2.1060,-0.0285,0
652,27.407,2.1600,0.0838,0
653,27.454,2.0640,0.1440,0
654,27.502,2.0060,0.1778,0
655,27.552,1.6020,0.1329,0
656,27.599,1.3620,0.0448,0
657,27.647,1.4900,-0.0079,0
658,27.694,1.7300,0.0065,0
659,27.741,1.8960,0.0549,0
660,27.789,1.8120,0.0673,0
661,27.836,1.4800,0.0138,0
662,27.883,1.3500,-0.0480,0
663,27.930,1.4280,-0.0893,0
664,27.977,1.6960,-0.0701,0
665,28.027,1.7060,-0.0427,0
666,28.074,1.8440,0.0032,0
667,28.121,1.3000,-0.0750,0
668,28.168,1.6360,-0.0632,0
669,28.216,1.7560,-0.0305,0
670,28.263,1.9600,0.0317,0
671,28.310,2.2420,0.1395,0
672,28.358,2.7760,0.3314,0
673,28.406,2.3780,0.4003,0
674,28.454,2.6380,0.5050,0
675,28.504,3.1940,0.6930,0
676,28.550,3.2240,0.8461,0
677,28.598,2.7460,0.8729,0
678,28.645,1.2500,0.5914,0
679,28.691,0.3600,0.1865,0
680,28.738,0.6920,-0.0704,0
681,28.785,0.0000,-0.4038,0
682,28.832,0.1720,-0.6274,0
683,28.880,2.2520,-0.4021,0
684,28.928,2.9620,-0.0749,0
685,28.979,0.0020,-0.3771,0
686,29.027,0.9320,-0.4542,0
687,29.074,2.6520,-0.2022,0
688,29.121,2.3260,-0.0173,0
689,29.169,2.3120,0.1325,0
690,29.216,1.8920,0.1116,0
691,29.264,2.5100,0.2411,0
692,29.311,2.3560,0.3478,0
693,29.359,1.8080,0.2808,0
694,29.408,0.8500,0.0274,0
695,29.459,0.0000,-0.2971,0
696,29.507,0.0000,-0.5731,0
697,29.555,0.6200,-0.6977,0
698,29.602,0.8340,-0.7079,0
699,29.650,1.3700,-0.5978,0
700,29.697,1.7720,-0.4746,0
701,29.745,2.0820,-0.2932,0
702,29.792,2.5440,-0.0262,0
703,29.840,2.2420,0.0863,0
704,29.887,1.8800,0.0971,0
705,29.939,2.4740,0.2583,0
706,29.987,2.1000,0.2926,0
707,30.035,1.7380,0.2266,0
708,30.082,1.6880,0.1900,0
709,30.130,1.4260,0.1106,0
710,30.178,1.5360,0.0427,0
711,30.226,1.5380,0.0029,0
712,30.275,1.8120,0.0438,0
713,30.323,1.8640,0.0628,0
714,30.371,1.7760,0.0587,0
715,30.422,2.1480,0.1515,0
716,30.471,2.0640,0.1947,0
717,30.519,1.7560,0.1552,0
718,30.567,1.5260,0.0965,0
719,30.614,1.5920,0.0610,0
720,30.662,1.7020,0.0368,0
721,30.710,1.3920,-0.0296,0
722,30.758,1.5520,-0.0413,0
723,30.805,1.9480,0.0070,0
724,30.853,1.7620,0.0144,0
725,30.904,2.0400,0.0930,0
726,30.951,2.0160,0.1319,0
727,30.999,1.5100,0.0578,0
728,31.047,1.5400,0.0239,0
729,31.095,1.7780,0.0335,0
730,31.143,1.8240,0.0392,0
731,31.191,1.8720,0.0713,0
732,31.240,1.7360,0.0692,0
733,31.288,1.6120,0.0255,0
734,31.336,1.4320,-0.0345,0
735,31.387,1.5800,-0.0429,0
736,31.436,1.4520,-0.0904,0
737,31.484,1.3660,-0.1428,0
738,31.532,1.4420,-0.1551,0
739,31.579,0.8520,-0.2896,0
740,31.627,1.7560,-0.2243,0
741,31.675,2.0000,-0.1127,0
742,31.723,2.0220,-0.0126,0
743,31.772,2.0780,0.0628,0
744,31.820,2.0120,0.1100,0
745,31.871,1.6360,0.0860,0
746,31.919,1.4540,0.0205,0
747,31.968,1.3900,-0.0529,0
748,32.016,1.3520,-0.1034,0
749,32.064,1.5200,-0.1098,0
750,32.112,1.8060,-0.0718,0
751,32.160,1.9180,-0.0095,0
752,32.208,1.9700,0.0588,0
753,32.256,1.8540,0.0749,0
754,32.304,1.6140,0.0402,0
755,32.356,1.8260,0.0669,0
756,32.405,1.7160,0.0570,0
757,32.453,0.0380,-0.2850,0
